-0,-0,Location,-0,-0,CLManager,-0,-0,CMManagerDevMotMag,-0,-0,CMManagerMag,-0,-0,Sound,-0
Transaction,MAE,HAV,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1
16-08-01_ParentC9_Leg,-0,0.0089204762,-0,644.619876138,0.4198120205,0.4198120213,32.730843838,0.9154928429,0.9154928429,79.9573551524,-0.2765396774,-0.2765396691,-0,0.0042692644,-0
16-08-01_ParentD1_Leg,-0,0.0646138312,-0,644.519098973,0.6539709206,0.6539709218,30.4840103987,0.9457661221,0.9457661221,79.4188734455,0.1877945471,0.1877945521,-0,-0.0074802934,-0
16-08-01_ParentD10_Leg,-0,0.0263261457,-0,643.734225871,-0.2588547349,-0.2588547341,31.3436248022,0.9906507609,0.9906507609,79.3380711786,0.6043216632,0.6043216554,-0,-0.1980755111,-0
16-08-01_ParentD2_Leg,-0,0.115901715,-0,643.613015892,-0.1826630095,-0.1826630088,31.2744676678,0.990609533,0.990609533,79.4065425261,-0.2294543791,-0.2294544155,-0,-0.1699180219,-0
16-08-01_ParentD3_Leg,-0,0.0211987789,-0,643.907353288,-0.0872251473,-0.0872251459,31.3480376873,0.9914622,0.9914622,79.3817568205,0.2968424705,0.2968424827,-0,-0.0712946656,-0
16-08-01_ParentD4_Leg,-0,0.0192518521,-0,643.865490299,0.2444417549,0.2444417552,31.3511854922,0.9537865833,0.9537865833,79.3957949294,-0.1457741777,-0.1457741712,-0,0.0456185041,-0
16-08-01_ParentD5_Leg,-0,0.0170885918,-0,643.916808791,0.645978919,0.6459789226,31.5058758391,0.9516384968,0.9516384968,79.4682307167,0.0880296155,0.0880296223,-0,0.2187240483,-0
16-08-01_ParentD6_Leg,-0,0.0162642301,-0,643.649187196,0.2034078638,0.2034078637,31.1412611555,0.9532716069,0.9532716069,79.2685475953,-0.1352725378,-0.1352725299,-0,0.1206605156,-0
16-08-01_ParentD7_Leg,-0,0.0160460221,-0,643.58734891,0.1192012755,0.1192012725,31.4276283968,0.9399958175,0.9399958175,79.0744505632,-0.0755718938,-0.0755718997,-0,-0.0590191614,-0
16-08-01_ParentD8_Leg,-0,0.019805604,-0,643.710300524,-0.0210203001,-0.0210203006,31.2007603208,0.9904930304,0.9904930304,79.2623597489,0.3088436563,0.3088436754,-0,0.18108237,-0
16-08-01_ParentD9_Leg,-0,0.0244134419,-0,643.626786608,-0.0401002274,-0.0401002276,31.3560850579,0.9416135744,0.9416135744,79.1237554728,0.5886716382,0.5886716397,-0,0.0071140013,-0
16-08-01_ParentE1_Leg,-0,0.4466155423,-0,643.852794635,0.2698952366,0.2698952366,31.9537978572,0.9307226187,0.9307226187,79.4354270046,0.4979020343,0.4979020315,-0,0.2812944269,-0
16-08-01_ParentE10_Leg,-0,0.0157644892,-0,643.725101923,-0.1427740637,-0.1427740653,31.0039521505,0.9846661125,0.9846661125,79.439109588,0.0727884924,0.0727884874,-0,0.2160760552,-0
16-08-01_ParentE2_Leg,-0,0.0144004508,-0,643.947955098,-0.2428984755,-0.2428984749,31.1585399953,0.9810137838,0.9810137838,79.2765942235,0.3085668748,0.3085668799,-0,0.0216399066,-0
16-08-01_ParentE3_Leg,-0,0.0124127073,-0,644.044574603,-0.5059363987,-0.5059363995,31.5541522886,0.9910119919,0.9910119919,79.3185735197,0.1526945061,0.152694505,-0,-0.0657673619,-0
16-08-01_ParentE4_Leg,-0,0.0111515527,-0,643.843485807,0.1439274516,0.1439274526,31.7771773792,0.9432505707,0.9432505707,79.5153760199,-0.2064142318,-0.2064142305,-0,-0.16031831,-0
16-08-01_ParentE5_Leg,-0,0.0129566463,-0,643.816807074,0.2051108832,0.2051108835,31.5080425585,0.9908579968,0.9908579968,79.4486583723,-0.0279371587,-0.0279371829,-0,0.0266356499,-0
16-08-01_ParentE6_Leg,-0,0.0141222314,-0,643.918497891,0.3093523523,0.3093523484,31.3348542783,0.9521281771,0.9521281771,79.2907854834,0.1355338685,0.1355338631,-0,-0.0063139857,-0
16-08-01_ParentE7_Leg,-0,0.0149232824,-0,643.679809899,0.0362952645,0.0362952646,31.1883839768,0.9836797701,0.9836797701,79.2316409349,-0.3161337881,-0.3161337923,-0,0.0450901751,-0
16-08-01_ParentE8_Leg,-0,0.0147618694,-0,643.823348863,0.3783069524,0.3783069582,31.3122735981,0.9829829056,0.9829829056,79.4881099283,0.1266979157,0.1266979194,-0,-0.5902905372,-0
16-08-01_ParentE9_Leg,-0,0.0152839998,-0,643.765870102,-0.3913240347,-0.3913240328,31.5871773684,0.9552311844,0.9552311844,79.4853808016,0.2342035366,0.2342035471,-0,0.1354808379,-0
16-08-01_ParentF1_Leg,-0,0.0174292762,-0,636.277876637,0.2050201962,0.2050201976,6.8558954434,0.9808339495,0.9808339495,72.0035928759,-0.3645662402,-0.3645662452,-0,-0.016985756,-0
16-08-01_ParentF10_Leg,-0,0.0063542287,-0,635.906556118,0.0735523224,0.0735523231,7.2576435108,0.998337801,0.998337801,71.8627207609,-0.3883156704,-0.3883156776,-0,-0.2432818551,-0
16-08-01_ParentF2_Leg,-0,0.0462021754,-0,636.130572413,0.0861777129,0.086177713,7.2326874163,0.9981117536,0.9981117536,71.9213554192,0.2301390498,0.2301390369,-0,0.0220594403,-0
16-08-01_ParentF3_Leg,-0,0.0060762685,-0,636.173556881,0.1926668881,0.1926668875,7.1648553006,0.9901582172,0.9901582172,72.0321593077,0.1729215593,0.172921555,-0,0.0632524524,-0
16-08-01_ParentF4_Leg,-0,0.0114530209,-0,636.059679739,-0.0102524822,-0.0102524821,7.5747982664,0.9777775545,0.9777775545,71.8929930789,0.3135331216,0.3135331298,-0,-0.0501942567,-0
16-08-01_ParentF5_Leg,-0,0.0159608587,-0,636.202098343,0.0514613338,0.0514613335,7.1544936205,0.989946604,0.989946604,72.1228713447,0.2497609915,0.249760992,-0,-0.0012363124,-0
16-08-01_ParentF6_Leg,-0,0.0215059605,-0,636.235780575,-0.1547933317,-0.1547933325,7.1943431109,0.9970799324,0.9970799324,71.8849073996,0.1243027525,0.1243027706,-0,-0.0687440536,-0
16-08-01_ParentF7_Leg,-0,0.0075587967,-0,636.096077693,-0.2226198362,-0.222619834,7.7510520645,0.9522639185,0.9522639185,71.9400029053,0.3226775365,0.3226775204,-0,0.6414577348,-0
16-08-01_ParentF8_Leg,-0,0.0159831595,-0,636.21036193,0.4312170465,0.431217049,7.5988673066,0.97713146,0.97713146,71.8745497023,-0.3506604154,-0.3506604565,-0,-0.409383658,-0
16-08-01_ParentF9_Leg,-0,0.027176114,-0,636.221380054,-0.3347004885,-0.3347004883,7.3426213591,0.9954507702,0.9954507702,71.8791898035,-0.483241436,-0.483241433,-0,-0.0601389521,-0
16-08-01_ParentG1_Leg,-0,0.0018155681,-0,637.120189635,-0.3159223191,-0.3159223175,8.4131919717,0.9545822281,0.9545822281,73.6895868191,0.1947853183,0.1947852997,-0,-0.056599116,-0
16-08-01_ParentG10_Leg,-0,0.0327553931,-0,637.192170063,0.0704605049,0.0704605053,8.2624998045,0.9530211531,0.9530211531,73.918273058,-0.1158835991,-0.1158836035,-0,-0.0583616677,-0
16-08-01_ParentG2_Leg,-0,0.0034097637,-0,637.260181644,-0.4292694696,-0.4292694576,8.240402053,0.9716703938,0.9716703938,74.0080125783,0.2611225,0.2611224918,-0,0.037586828,-0
16-08-01_ParentG3_Leg,-0,0.0098385705,-0,637.216617123,0.3956927008,0.3956927067,7.9015642982,0.991106227,0.991106227,73.7374800301,0.5253974948,0.5253974859,-0,-0.0015796701,-0
16-08-01_ParentG4_Leg,-0,0.0054961924,-0,637.112852002,-0.4659999684,-0.4659999708,8.3635758073,0.9759614342,0.9759614342,73.6786054815,-0.06890975,-0.0689097737,-0,0.0161662669,-0
16-08-01_ParentG5_Leg,-0,0.0124910088,-0,637.21585105,0.2551894906,0.2551894925,8.1045998749,0.9777253148,0.9777253148,73.694455569,0.1932420647,0.1932420508,-0,0.0850052714,-0
16-08-01_ParentG6_Leg,-0,0.018562843,-0,637.234555288,-0.2033635328,-0.2033635322,7.9917644965,0.9902236653,0.9902236653,73.8434666349,-0.1722094611,-0.1722094559,-0,0.1100049675,-0
16-08-01_ParentG7_Leg,-0,0.0171851281,-0,637.291022152,-0.1271992989,-0.1271993042,7.5336284457,0.9903340981,0.9903340981,73.615136605,-0.4224322252,-0.4224322356,-0,-0.0933225913,-0
16-08-01_ParentG8_Leg,-0,0.008644847,-0,637.058171916,-0.3100841939,-0.3100841959,7.9283996997,0.9908230728,0.9908230728,73.7129251773,-0.0993452337,-0.0993452327,-0,0.0378842537,-0
16-08-01_ParentG9_Leg,-0,0.0174290958,-0,637.216846509,-0.334700913,-0.3347009107,8.5662357499,-0.1141729711,-0.1141729711,73.9359331194,-0.2726028466,-0.2726028217,-0,0.0210663649,-0
16-08-01_ParentH1_Leg,-0,0.0167788534,-0,637.786835339,-0.4736541884,-0.4736541936,8.5100865952,0.9399539258,0.9399539258,73.8098769262,-0.4384695953,-0.4384696344,-0,0.1952370947,-0
16-08-01_ParentH10_Leg,-0,0.0125302962,-0,628.27286248,0.3247094851,0.3247094826,17.9237424925,0.9912042981,0.9912042981,66.9374299066,-0.5306592203,-0.5306592308,-0,0.4486394787,-0
16-08-01_ParentH2_Leg,-0,0.022938974,-0,637.641638772,-0.4579504272,-0.4579504301,8.0040576737,0.9512228869,0.9512228869,73.8109514266,0.1512395729,0.1512395828,-0,0.1130455611,-0
16-08-01_ParentH3_Leg,-0,0.0138150339,-0,637.670348511,-0.0825474051,-0.0825474053,7.5983904751,0.9906569356,0.9906569356,73.9888952807,-0.1916585811,-0.1916585602,-0,0.0931925415,-0
16-08-01_ParentH4_Leg,-0,0.0076628916,-0,637.803442374,-0.0472370559,-0.0472370553,7.5431047267,0.9905507229,0.9905507229,74.0035410277,-0.1017400358,-0.1017400375,-0,-0.150145617,-0
16-08-01_ParentH5_Leg,-0,0.0054197481,-0,637.486577099,-0.0725624476,-0.0725624483,8.5924151535,0.9358966391,0.9358966391,73.819382603,0.37257985,0.3725798643,-0,0.0944396853,-0
16-08-01_ParentH6_Leg,-0,0.0179710068,-0,638.004282795,-0.3434183715,-0.3434183736,8.7537031283,0.9341121063,0.9341121063,73.972812467,-0.1216918015,-0.121691798,-0,0.1039068059,-0
16-08-01_ParentH7_Leg,-0,0.0096938464,-0,635.125135995,-0.0832012384,-0.0832012383,11.0483459107,0.9530626661,0.9530626661,73.9256546748,0.0862343507,0.0862343491,-0,0.0490107069,-0
16-08-01_ParentH8_Leg,-0,0.0106911932,-0,635.426554389,0.0312000883,0.0312000881,7.9329557972,0.9811064714,0.9811064714,72.3006194773,0.3036479258,0.3036479377,-0,-0.1441639611,-0
16-08-01_ParentH9_Leg,-0,0.0095767464,-0,628.155126319,-0.218103654,-0.2181036553,17.8301859011,0.9910644903,0.9910644903,66.7732261464,0.0812026381,0.0812026353,-0,0.0107649363,-0
16-08-01_ParentJ1_Leg,-0,0.0024041643,-0,632.270050061,0.1644256728,0.1644256719,12.4835345889,0.9908422736,0.9908422736,72.4409782418,0.3018253472,0.3018253669,-0,0.2946207576,-0
16-08-01_ParentJ10_Leg,-0,0.0091299488,-0,644.450304883,-0.1284699751,-0.1284699753,1.5876492699,0.9517135299,0.9517135299,85.3228696575,0.2538900449,0.2538900397,-0,-0.113844693,-0
16-08-01_ParentJ2_Leg,-0,0.0040614179,-0,632.367860126,0.5379601603,0.5379601604,13.4103258292,0.9513065582,0.9513065582,71.9054951251,-0.0230830027,-0.0230830118,-0,0.0204768715,-0
16-08-01_ParentJ3_Leg,-0,0.0080343099,-0,631.406878914,-0.0734604968,-0.0734604962,11.9239508884,0.9507246559,0.9507246559,71.7827140178,0.0537870746,0.0537870705,-0,0.1314282727,-0
16-08-01_ParentJ4_Leg,-0,0.0179562003,-0,629.204481166,-0.0617755593,-0.0617755586,9.5337293231,0.9916392208,0.9916392208,72.0445028513,0.1179744154,0.1179744086,-0,-0.090614183,-0
16-08-01_ParentJ5_Leg,-0,0.0082190263,-0,631.660168072,0.1633975283,0.1633975304,10.6051204497,0.9985975868,0.9985975868,74.3302901487,-0.3979256552,-0.3979256759,-0,0.4750754663,-0
16-08-01_ParentJ6_Leg,-0,0.0067578579,-0,638.536325142,0.874095328,0.8740953282,6.4770188125,0.9901166215,0.9901166215,82.1951745754,0.1815625828,0.1815625834,-0,-0.3015676537,-0
16-08-01_ParentJ7_Leg,-0,0.0076326159,-0,642.841993694,0.0553174637,0.055317464,2.5884120439,0.9909177875,0.9909177875,81.7022314382,0.1767945716,0.1767945894,-0,0.0751502561,-0
16-08-01_ParentJ8_Leg,-0,0.0026910858,-0,644.870114785,0.0686823856,0.0686823859,0.559020845,0.9919790833,0.9919790833,83.21636013,-0.2272220211,-0.2272220215,-0,0.2589993306,-0
16-08-01_ParentJ9_Leg,-0,0.0012747297,-0,645.417748514,-0.3320847691,-0.33208477,2.6404610555,0.9910103141,0.9910103141,87.0001292284,-0.7926360028,-0.7926360015,-0,-0.1886089979,-0
16-08-01_PubA1_Leg,-0,0.0099578075,-0,632.909709366,-0.033329347,-0.0333293473,33.5561602263,0.9667619836,0.9667619836,72.478382785,0.099402529,0.0994025283,-0,-0.5552776923,-0
16-08-01_PubA10_Leg,-0,0.0239624063,-0,633.342011972,0.2297786683,0.2297786598,33.9652516224,0.990999937,0.990999937,72.8031643139,-0.2489227981,-0.2489227588,-0,-0.05290291,-0
16-08-01_PubA2_Leg,-0,0.016225047,-0,632.852223891,-0.4378407608,-0.4378407704,33.1677859156,0.9991075403,0.9991075403,72.6501735307,0.0518996098,0.0518996056,-0,-0.171339452,-0
16-08-01_PubA3_Leg,-0,0.0137183175,-0,632.856096632,-0.3284321024,-0.32843209,33.1840831841,0.9970857471,0.9970857471,72.6105187635,-0.2261877934,-0.2261877864,-0,-0.0771685646,-0
16-08-01_PubA4_Leg,-0,0.0141325987,-0,632.888158271,-0.2956642015,-0.2956642035,33.3597017943,0.95325859,0.95325859,72.5752067614,-0.4584601782,-0.458460193,-0,0.3946062015,-0
16-08-01_PubA5_Leg,-0,0.0152789438,-0,633.064562156,0.215531293,0.2155312984,33.6886034242,0.9910218803,0.9910218803,72.7531127098,0.285868639,0.2858686656,-0,0.2685543672,-0
16-08-01_PubA6_Leg,-0,0.0155149415,-0,633.068918688,-0.0801827785,-0.0801827764,34.4608349127,0.9783075806,0.9783075806,72.5657272125,0.2233869733,0.2233869609,-0,0.0391208357,-0
16-08-01_PubA7_Leg,-0,0.0165578543,-0,632.814547192,-0.0074837908,-0.0074837913,34.0610102152,0.9230483106,0.9230483106,72.3047381058,-0.1257459846,-0.1257459696,-0,-0.3804977609,-0
16-08-01_PubA8_Leg,-0,0.0141852101,-0,633.085690251,-0.0889619479,-0.0889619458,33.7479745392,0.9530005069,0.9530005069,72.7783132947,0.3742171913,0.374217196,-0,0.7094614444,-0
16-08-01_PubA9_Leg,-0,0.0122771747,-0,633.104530212,0.0737518143,0.0737518148,34.0163739084,0.9538399277,0.9538399277,72.5867514191,0.4504162808,0.4504162719,-0,0.1924080968,-0
16-08-01_PubB1_Leg,-0,0.0182569276,-0,633.030225419,0.2318810931,0.2318810927,37.7322440531,0.0383116896,0.0383116895,72.8027678564,0.3199648166,0.3199648193,-0,-0.1715678086,-0
16-08-01_PubB10_Leg,-0,0.0202054798,-0,633.200077209,-0.1289223013,-0.1289222997,33.4320146866,0.9904623348,0.9904623348,73.0859613523,0.1630200403,0.1630200319,-0,0.0684437694,-0
16-08-01_PubB2_Leg,-0,0.0172241169,-0,633.106984422,0.2319944425,0.2319944419,33.7206190546,0.9535113391,0.9535113391,72.8964004249,0.3956835799,0.3956835782,-0,-0.0680070992,-0
16-08-01_PubB3_Leg,-0,0.0185130986,-0,633.198666118,0.396756616,0.3967566146,33.6618924442,0.9521231987,0.9521231987,72.8511791028,-0.1373218735,-0.1373218729,-0,-0.0457708159,-0
16-08-01_PubB4_Leg,-0,0.0183025317,-0,633.068287924,0.3850161211,0.3850161198,34.1472200411,0.9421312886,0.9421312886,72.7218907868,-0.4500061894,-0.4500061684,-0,0.3272357555,-0
16-08-01_PubB5_Leg,-0,0.0154642012,-0,633.300252308,0.3357172452,0.3357172446,33.8938441545,0.9909072434,0.9909072434,72.9765408191,0.2327810749,0.23278107,-0,-0.1732390217,-0
16-08-01_PubB6_Leg,-0,0.0177992561,-0,633.361970814,0.0063979245,0.006397924,34.1996618788,0.9348354727,0.9348354727,72.9945511402,0.1009111488,0.1009111416,-0,-0.3814265364,-0
16-08-01_PubB7_Leg,-0,0.0247712291,-0,633.078565584,-0.2624268118,-0.2624268114,33.9278466575,0.9907790682,0.9907790682,72.9402446501,-0.2468378182,-0.2468378287,-0,0.5592731703,-0
16-08-01_PubB8_Leg,-0,0.0247953126,-0,633.311552495,0.1157176146,0.1157176148,33.9273301479,0.9526998368,0.9526998368,73.2343891426,-0.3948206645,-0.3948207007,-0,0.0511633337,-0
16-08-01_PubB9_Leg,-0,0.0241435288,-0,633.238381785,-0.224532226,-0.2245322295,33.6956822047,0.9530217288,0.9530217288,73.0435567675,0.092139425,0.0921394135,-0,0.1039140912,-0
16-08-01_PubC1_Leg,-0,0.046252526,-0,633.45052672,-0.3583850456,-0.3583850457,33.6634444796,0.9855853046,0.9855853046,73.2775018848,0.2666368203,0.266636825,-0,-0.2847664929,-0
16-08-01_PubC10_Leg,-0,0.0241221936,-0,633.547090141,0.2627067932,0.2627067897,34.2792129325,0.9912255508,0.9912255508,73.2998978275,0.0835183059,0.0835183023,-0,-0.2845948301,-0
16-08-01_PubC2_Leg,-0,0.2092320011,-0,633.58142411,-0.034310858,-0.0343108601,35.1931331538,0.9602331147,0.9602331147,73.0912291959,0.2380953374,0.2380953408,-0,0.3560601235,-0
16-08-01_PubC3_Leg,-0,0.1968969717,-0,633.480982907,0.1880754718,0.1880754764,33.750648416,0.9873065135,0.9873065135,73.0640253309,-0.1110534343,-0.1110534327,-0,0.1235605657,-0
16-08-01_PubC4_Leg,-0,0.2206433996,-0,633.181600781,0.2856007523,0.2856007494,34.5275093479,0.91941698,0.91941698,73.0950860018,-0.0764870818,-0.0764870778,-0,0.0123457185,-0
16-08-01_PubC5_Leg,-0,0.221235557,-0,633.168638357,-0.2315010164,-0.2315010224,34.1560151245,0.9902796043,0.9902796043,73.2103651071,0.1920925322,0.1920925506,-0,0.3796438785,-0
16-08-01_PubC6_Leg,-0,0.2223195418,-0,633.472665006,-0.1655677458,-0.1655677449,34.0305870519,0.9535848924,0.9535848924,73.0878794183,0.1864634248,0.1864634403,-0,0.381036599,-0
16-08-01_PubC7_Leg,-0,0.0178772477,-0,633.431096676,-0.1087183169,-0.1087183167,34.2671353595,0.9428355508,0.9428355508,73.1459988031,0.2781215153,0.2781215176,-0,-0.4090614537,-0
16-08-01_PubC8_Leg,-0,0.0209481287,-0,633.459015181,-0.1525696031,-0.1525696041,34.0550277424,0.9757166813,0.9757166813,73.2850593504,0.0405850092,0.0405850117,-0,0.5593636319,-0
16-08-01_PubC9_Leg,-0,0.0228477138,-0,633.70365647,-0.3181166367,-0.3181166333,33.9791171398,0.9519764371,0.9519764371,73.0106576863,-0.0775078791,-0.0775078742,-0,0.8288955102,-0
16-08-01_PubD1_Leg,-0,0.0517907416,-0,633.195958878,-0.2875050662,-0.2875050639,33.8811921017,0.9522169115,0.9522169115,73.0890757254,-0.1700663072,-0.1700663016,-0,-0.4023031157,-0
16-08-01_PubD10_Leg,-0,0.0226932404,-0,633.830478915,0.008542131,0.0085421302,34.3429641303,0.9692627091,0.9692627091,73.223845846,-0.1142663222,-0.1142662887,-0,0.897009463,-0
16-08-01_PubD2_Leg,-0,0.024898591,-0,633.524458085,-0.070169864,-0.0701698647,34.0411848772,0.9910601671,0.9910601671,73.1768143289,0.1109369381,0.1109369375,-0,0.3976944614,-0
16-08-01_PubD3_Leg,-0,0.0147021421,-0,633.140075022,-0.0207641063,-0.0207641085,34.1061596998,0.9907604849,0.9907604849,72.8555473252,0.1007544688,0.100754482,-0,0.0903945808,-0
16-08-01_PubD4_Leg,-0,0.0131027792,-0,633.390414948,-0.1397160252,-0.139716023,33.994251312,0.9519007842,0.9519007842,73.0803849351,0.2071003516,0.2071003392,-0,-0.168364126,-0
16-08-01_PubD5_Leg,-0,0.0087498025,-0,633.503628687,-0.1431168701,-0.1431168697,35.1267746364,0.9540972212,0.9540972212,73.1448251126,-0.240587627,-0.2405876277,-0,-0.011266452,-0
16-08-01_PubD6_Leg,-0,0.0113096858,-0,633.286653163,0.1479542033,0.147954205,33.768088206,0.9971290324,0.9971290324,73.1687194101,0.2780730544,0.2780730617,-0,-0.02035599,-0
16-08-01_PubD7_Leg,-0,0.013172821,-0,633.722916518,-0.2832967345,-0.2832967243,34.1464971832,0.9910803737,0.9910803737,73.2288511924,-0.208026895,-0.2080268885,-0,-0.03880938,-0
16-08-01_PubD8_Leg,-0,0.0161286161,-0,633.276646748,0.3187877129,0.318787698,33.933131205,0.9903150223,0.9903150223,73.2586121049,-0.3415703103,-0.3415703008,-0,0.2234633326,-0
16-08-01_PubD9_Leg,-0,0.0207507099,-0,633.777930136,-0.2972437672,-0.2972437656,33.9563519364,0.9905493502,0.9905493502,73.4035695052,-0.6500707236,-0.6500707173,-0,0.1679311125,-0
16-08-01_PubE1_Leg,-0,0.0508669048,-0,633.81577845,-0.1450531042,-0.1450531042,34.2758745607,0.9589041014,0.9589041014,73.4538053737,0.229325081,0.2293250787,-0,-0.2985424736,-0
16-08-01_PubE10_Leg,-0,0.0150181649,-0,633.835797683,0.1843907654,0.1843907685,34.4009616983,0.9911038387,0.9911038387,73.8844837367,-0.0469328735,-0.0469328721,-0,-0.3260989535,-0
16-08-01_PubE2_Leg,-0,0.2068288099,-0,633.706172685,-0.027113822,-0.0271138205,34.2457583806,0.9520913652,0.9520913652,73.6166238767,0.0651696374,0.065169636,-0,0.0212060483,-0
16-08-01_PubE3_Leg,-0,0.0230280288,-0,633.764313676,0.0762984454,0.0762984457,34.82747638,0.9261583045,0.9261583045,73.6495934997,-0.0937776105,-0.0937776413,-0,0.3227579533,-0
16-08-01_PubE4_Leg,-0,0.0226676649,-0,633.921820495,-0.1225087119,-0.1225087135,34.1616060212,0.9533831973,0.9533831973,73.7126574702,0.0569177403,0.0569177335,-0,0.7155952616,-0
16-08-01_PubE5_Leg,-0,0.0169149982,-0,633.630924721,0.1699437095,0.1699437103,34.3316446904,0.9900655975,0.9900655975,73.6364187799,-0.0601200463,-0.0601200361,-0,0.610504603,-0
16-08-01_PubE6_Leg,-0,0.0210156673,-0,633.708283551,0.0559989574,0.0559989581,33.8043946315,0.9956745888,0.9956745888,73.5668362001,0.2863832235,0.2863832239,-0,0.4826501951,-0
16-08-01_PubE7_Leg,-0,0.0225426538,-0,633.797011752,-0.2627194089,-0.2627194088,34.2037423548,0.9905618839,0.9905618839,73.6123044957,-0.260961144,-0.2609611295,-0,0.1489176751,-0
16-08-01_PubE8_Leg,-0,0.0199278826,-0,633.954501202,0.1623352858,0.1623352852,34.2993234295,0.9529185758,0.9529185758,73.5831248243,-0.1587133897,-0.1587133959,-0,0.0950563728,-0
16-08-01_PubE9_Leg,-0,0.0171170556,-0,633.931670727,-0.0221636181,-0.0221636157,34.1894537434,0.9912345746,0.9912345746,73.6886925451,-0.3000791586,-0.3000791556,-0,0.102633748,-0
16-08-01_PubF1_Leg,-0,0.0069970945,-0,652.881869868,-0.2991409153,-0.2991409163,7.2364757963,0.9510341906,0.9510341906,96.563690228,-0.1764050792,-0.1764051016,-0,-0.092226711,-0
16-08-01_PubF10_Leg,-0,0.0037774036,-0,653.108584409,0.0023675306,0.0023675302,7.1906510892,0.9649359892,0.9649359892,96.643439573,-0.2247854453,-0.2247854494,-0,0.5916100697,-0
16-08-01_PubF2_Leg,-0,0.0073400466,-0,652.783991223,-0.5081491464,-0.5081491532,7.5220205364,0.9526092673,0.9526092673,96.4713590018,0.2706380607,0.2706380537,-0,0.7230382871,-0
16-08-01_PubF3_Leg,-0,0.0080699424,-0,652.979696673,-0.0360712403,-0.036071241,7.0030770535,0.9949934276,0.9949934276,96.8671803214,0.5967189045,0.5967189047,-0,0.3827185693,-0
16-08-01_PubF4_Leg,-0,0.0080373475,-0,652.909900032,0.0631603604,0.0631603596,6.9442636351,0.9907971432,0.9907971432,96.6795448105,0.1037390945,0.1037390865,-0,0.0525587669,-0
16-08-01_PubF5_Leg,-0,0.0063398826,-0,652.926161664,-0.1084745787,-0.1084745767,7.4826553685,0.9449159443,0.9449159443,96.5551234648,0.097635046,0.0976350566,-0,0.7225741236,-0
16-08-01_PubF6_Leg,-0,0.0064734737,-0,653.110706651,0.3015535541,0.3015535548,6.6400626817,0.9907666979,0.9907666979,96.7310412033,-0.6074301745,-0.6074301771,-0,0.0953227569,-0
16-08-01_PubF7_Leg,-0,0.0083549547,-0,652.9806307,0.0882183455,0.0882183452,6.9012548628,0.9909653834,0.9909653834,96.4003015491,-0.5069813081,-0.5069812994,-0,0.7704454894,-0
16-08-01_PubF8_Leg,-0,0.0040470364,-0,653.320244853,0.1108955168,0.110895517,7.1580579033,0.9527562321,0.9527562321,96.696060215,-0.2406905743,-0.2406905871,-0,-0.2298690037,-0
16-08-01_PubF9_Leg,-0,0.0037767279,-0,653.408741727,-0.4313400987,-0.43134011,6.7324167687,0.9908579792,0.9908579792,96.8204052833,-0.1226295026,-0.1226294925,-0,-0.1439000714,-0
16-08-01_PubG1_Leg,-0,0.0604617506,-0,653.485272771,0.0099558464,0.0099558475,6.6960872572,0.9988583651,0.9988583651,96.5997585022,-0.1710526072,-0.1710525796,-0,-0.0600852597,-0
16-08-01_PubG10_Leg,-0,0.0044033178,-0,653.849416936,0.4614534402,0.4614534395,7.021881454,0.9906903134,0.9906903134,96.9928786618,0.002002824,0.0020028482,-0,0.9030565256,-0
16-08-01_PubG2_Leg,-0,0.2248029063,-0,653.666785869,-0.1892766043,-0.1892766048,6.8197710531,0.9904554385,0.9904554385,96.6648193866,0.2873354069,0.2873354488,-0,0.6208118569,-0
16-08-01_PubG3_Leg,-0,0.2310340842,-0,653.273198218,-0.4557830082,-0.4557830101,7.8940492184,0.9341973266,0.9341973266,96.6416289331,-0.5386709564,-0.5386709585,-0,0.7778683806,-0
16-08-01_PubG4_Leg,-0,0.0139297959,-0,653.516783762,-0.0048064857,-0.0048064852,7.1975647539,0.9910037908,0.9910037908,96.7922539582,-0.2568036443,-0.2568036414,-0,0.8079370493,-0
16-08-01_PubG5_Leg,-0,0.0153422523,-0,653.468934561,0.3545388501,0.35453885,7.3176621154,0.9910697666,0.9910697666,96.8182397996,0.3808396045,0.3808396034,-0,0.8413303983,-0
16-08-01_PubG6_Leg,-0,0.0131095697,-0,653.426290925,-0.0130112424,-0.013011242,7.0488425277,0.98716293,0.98716293,96.8183064367,0.1333769625,0.1333769532,-0,-0.3967354125,-0
16-08-01_PubG7_Leg,-0,0.0056549602,-0,653.623907744,-0.0905265294,-0.0905265297,7.5954438511,0.9534380682,0.9534380682,96.9228835901,0.1377050898,0.1377050932,-0,0.6418715729,-0
16-08-01_PubG8_Leg,-0,0.0075221899,-0,653.855299667,0.169466616,0.1694666162,6.9742293117,0.9904511706,0.9904511706,97.0293281487,-0.0577334462,-0.0577334563,-0,0.6015643567,-0
16-08-01_PubG9_Leg,-0,0.007279784,-0,653.587519502,-0.2079636157,-0.2079636162,7.3634058496,0.9905849289,0.9905849289,96.92362929,0.2232513274,0.2232513411,-0,0.6284487405,-0
16-08-01_PubH1_Leg,-0,0.0600913408,-0,650.228942857,0.3947622183,0.3947622104,10.5497432506,0.9904711235,0.9904711235,110.494731649,-0.3489017413,-0.3489017204,-0,-0.812966446,-0
