-,-,CMManagerAcc,-,-,CMManagerDevMotAcc,-,-,CMManagerDevMotAccGrav,-,-,Attitdue,-,-,-,AttitudeQuaternion,-,-,-,AttitudeRotationMatrix,-,-,CLManager,-,-,CMManagerDevMotMag,-,-,CMManagerMag,
Transaction,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,DOT,DIFF,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1
16-07-28_27_West3_Leg,0.00807804,0.04405866,0.04405866,0.003620095,0.070449125,0.070449125,2.31E-07,0.129183464,0.124935846,0.012173803,-0.489160942,-0.489160941,0.005908037,-0.507154039,-0.507154045,0.999977425,0.013435501,-,-,-,692.7416022,-0.308192486,-0.308192491,16.72688297,0.969328564,0.969328564,116.8923301,-0.134996766,-0.13499675
16-07-28_27_West4_Leg,0.008413016,0.307267704,0.307267705,0.003545646,0.000770416,0.000770416,2.39E-07,0.29100065,0.296859915,0.01108738,0.275796566,0.275796565,0.005381975,0.273184502,0.273184505,0.99998129,0.012240712,-,-,-,692.8523815,-0.412222639,-0.412222638,16.58410933,0.952707801,0.952707801,116.9151905,-0.003035225,-0.003035238
16-07-28_27_West5_Leg,0.007677724,0.044679736,0.044679736,0.003796674,0.035574057,0.035574057,2.69E-07,-0.163988461,-0.167756424,0.010469325,-0.763330676,-0.763330673,0.005081157,-0.766550541,-0.766550541,0.999984468,0.011191188,-,-,-,692.9607121,-0.085958945,-0.085958946,16.0164687,0.993902735,0.993902735,117.0023514,-0.096349846,-0.096349869
16-07-28_27_West6_Leg,0.008272827,0.09618149,0.09618149,0.003521308,-0.067933901,-0.067933901,2.17E-07,0.184727027,0.172596804,0.010569338,-0.939915817,-0.939915821,0.005130226,-0.940375711,-0.940375708,0.999983532,0.011449402,-,-,-,692.8906958,0.068106612,0.068106612,16.02419506,0.991004758,0.991004758,117.0090893,-0.073152136,-0.073152115
16-07-28_27_West7_Leg,0.008348224,-0.046278236,-0.046278237,0.003469533,-0.031349979,-0.031349979,2.37E-07,0.15025315,0.142400604,0.010904089,0.417922527,0.417922534,0.005293402,0.412866592,0.412866601,0.999981671,0.012040475,-,-,-,692.6830849,-0.011259313,-0.011259313,15.9359842,0.990750831,0.990750831,116.7876344,-0.139527585,-0.139527576
16-07-28_27_West8_Leg,0.008340072,-0.068341441,-0.06834144,0.003133853,-0.020751015,-0.020751015,2.46E-07,0.061683713,0.05322463,0.010709483,0.966986267,0.966986265,0.005198134,0.966808565,0.966808566,0.999982629,0.011832229,-,-,-,693.0208249,0.388970299,0.388970303,16.1160481,0.991006176,0.991006176,116.99248,-0.45518057,-0.455180589
16-07-28_27_West9_Leg,0.008704316,-0.023016573,-0.023016574,0.003094249,-0.344860418,-0.344860418,2.57E-07,0.007911249,0.009732722,0.011199452,0.860653958,0.860653959,0.005435835,0.862071673,0.862071674,0.999980279,0.012501148,-,-,-,692.7967353,-0.096314828,-0.096314829,15.95013542,0.998574631,0.998574631,116.8827707,0.064768076,0.064768094
16-07-28_36_East1_Leg,0.0087648,-0.608657927,-0.608657927,0.006798527,0.04711201,0.04711201,2.45E-07,0.189448908,0.188003159,0.010493152,0.929974533,0.929974532,0.004982523,0.929217312,0.929217312,0.99997602,0.013860842,-,-,-,627.8876659,-0.209628191,-0.209628192,27.20638674,0.991089072,0.991089072,121.3667206,-0.129938415,-0.129938408
16-07-28_36_East10_Leg,0.009265105,-0.003541904,-0.003541904,0.006232898,-0.098566774,-0.098566774,2.87E-07,-0.005051412,-0.00279383,0.011576311,-0.911201188,-0.91120119,0.005498241,-0.91121683,-0.911216828,0.99997749,0.013414053,-,-,-,628.0619982,0.02342562,0.023425624,27.25048839,0.991240736,0.991240736,121.5411779,-0.283318305,-0.28331831
16-07-28_36_East2_Leg,0.008799199,0.193924787,0.193924787,0.006199141,-0.035762987,-0.035762987,2.58E-07,0.051708128,0.043852901,0.011033543,-0.436425387,-0.436425383,0.005239051,-0.437472806,-0.437472806,0.999976671,0.013677777,-,-,-,627.7840125,0.514557735,0.514557728,28.40129103,0.951321518,0.951321518,121.0900239,0.086825344,0.086825365
16-07-28_36_East3_Leg,0.009455763,0.339597658,0.339597659,0.006990819,0.146050364,0.146050364,3.07E-07,-0.354997086,-0.338535985,0.010282722,0.908323606,0.908323607,0.004882875,0.907940636,0.907940635,0.999980231,0.012648221,-,-,-,627.9941122,0.2486807,0.248680696,27.38542979,0.991095062,0.991095062,121.2237744,0.145946078,0.145946076
16-07-28_36_East4_Leg,0.008706012,-0.064125679,-0.06412568,0.006125988,-0.048823608,-0.048823608,2.93E-07,-0.055939536,-0.065862733,0.010208027,-0.454406278,-0.454406306,0.004847863,-0.454004804,-0.45400479,0.999980473,0.012515813,-,-,-,627.9306195,0.251735223,0.251735223,27.83116696,0.986657694,0.986657694,121.3604356,0.487162187,0.487162194
16-07-28_36_East5_Leg,0.009346794,-0.030619086,-0.030619086,0.006647442,0.079840088,0.079840088,2.44E-07,0.06699369,0.05664968,0.010107865,-0.882579564,-0.882579561,0.004800403,-0.881953486,-0.881953486,0.99998023,0.0124961,-,-,-,627.8654739,-0.049902161,-0.049902162,28.4249545,0.952487848,0.952487848,121.3336605,0.166174666,0.166174676
16-07-28_36_East6_Leg,0.009159962,-0.205684354,-0.205684354,0.006615323,0.153466963,0.153466963,2.80E-07,-0.070801288,-0.078801252,0.01011846,-0.646618953,-0.646618933,0.004805607,-0.649655384,-0.649655362,0.999979573,0.01266424,-,-,-,627.8806835,0.428330944,0.428330945,27.21514569,0.990958483,0.990958483,121.334343,0.092482087,0.092482069
16-07-28_36_East7_Leg,0.009658766,-0.195274309,-0.195274309,0.006600204,0.146326746,0.146326746,2.89E-07,0.067044213,0.069784503,0.011203252,-0.914970271,-0.91497027,0.005320867,-0.914785986,-0.914785988,0.99997538,0.01404556,-,-,-,627.9617358,0.206500186,0.206500189,28.70022481,0.953412983,0.953412983,121.3564921,0.330243832,0.330243836
16-07-28_36_East8_Leg,0.009330945,-0.016405564,-0.016405564,0.006438769,-0.18963283,-0.18963283,2.41E-07,0.162016586,0.152680475,0.009491869,0.060052267,0.060052291,0.004507958,0.061874609,0.061874611,0.999981393,0.012165684,-,-,-,627.8642924,-0.204915542,-0.204915539,29.31304354,0.917025456,0.917025456,121.3646967,0.394050769,0.394050798
16-07-28_36_East9_Leg,0.009480056,-0.094821034,-0.094821034,0.0063862,-0.261247079,-0.261247079,2.32E-07,0.100423787,0.111367259,0.009319089,-0.924482814,-0.924482818,0.004425458,-0.924436169,-0.924436165,0.999983685,0.011351627,-,-,-,628.0142078,0.183329523,0.183329524,28.20614148,0.952712404,0.952712404,121.611891,-0.024678675,-0.024678687
16-07-28_36_South1_Leg,0.008641578,-0.051743651,-0.051743651,0.001312242,-0.004769086,-0.004769086,2.98E-07,0.227765562,0.226023391,0.010963419,0.966524416,0.966524419,0.005213057,0.966562529,0.96656253,0.999980089,0.012633176,-,-,-,658.3670804,-0.488488917,-0.488488917,1.4581923,0.960443969,0.960443969,118.4038479,0.635875064,0.635875065
16-07-28_36_South10_Leg,0.009530124,0.114183422,0.114183422,0.001057173,0.127895635,0.127895635,2.47E-07,0.108389611,0.1093465,0.01012062,-0.755067374,-0.755067372,0.004812461,-0.754502706,-0.754502707,0.999984351,0.011239118,-,-,-,658.1294916,-0.053014732,-0.053014733,0.773007746,0.991084873,0.991084873,118.379294,0.116138556,0.116138572
16-07-28_36_South2_Leg,0.008728734,-0.118853881,-0.118853883,0.000931944,0.267085938,0.267085938,2.73E-07,0.025194785,0.020345227,0.010657613,0.814207504,0.814207506,0.005069,0.816264398,0.816264398,0.999981193,0.012306069,-,-,-,658.1000116,0.082339037,0.082339037,0.995513115,0.991173079,0.991173079,118.3157934,-0.132308978,-0.132309003
16-07-28_36_South3_Leg,0.007855864,-0.170024014,-0.170024013,0.001199262,-0.258349498,-0.258349498,2.52E-07,0.251053938,0.248537244,0.009741166,0.410380797,0.410380794,0.004632094,0.411873524,0.411873526,0.99998289,0.011779565,-,-,-,658.1529089,-0.013869124,-0.013869124,1.236127986,0.959398341,0.959398341,118.3838239,-0.403433727,-0.403433731
16-07-28_36_South4_Leg,0.009645748,-0.235028218,-0.235028218,0.001076423,0.128703208,0.128703208,2.25E-07,0.035475412,0.018649893,0.013194328,-0.981176792,-0.981176786,0.006272877,-0.981049435,-0.981049436,0.999972974,0.014675215,-,-,-,658.3830066,-0.343629496,-0.343629487,1.430813063,0.952333941,0.952333941,118.4176171,-0.294900092,-0.294900115
16-07-28_36_South5_Leg,0.011233028,-0.055225115,-0.055225115,0.002399709,0.105323181,0.105323181,2.33E-07,-0.007773812,-0.004434688,0.010860162,0.837375151,0.837375147,0.005164647,0.837189381,0.837189376,0.999980555,0.012396161,-,-,-,658.409205,-0.371201766,-0.371201762,0.972393495,0.995725424,0.995725424,118.3935032,0.161819479,0.161819484
16-07-28_36_South6_Leg,0.01013386,-0.407322237,-0.407322236,0.001542174,-0.161824649,-0.161824649,2.57E-07,0.025090409,0.039016982,0.010680089,0.95722301,0.957223012,0.005077849,0.957295802,0.957295804,0.999980528,0.012528432,-,-,-,658.57174,-0.063000959,-0.06300096,1.749215982,0.952119796,0.952119796,118.3450187,0.025224635,0.025224659
16-07-28_36_South7_Leg,0.010287822,0.023638996,0.023638997,0.001629281,0.189143359,0.189143359,2.87E-07,-0.039662449,-0.034763334,0.008478865,-0.899956929,-0.899956928,0.00403251,-0.900157173,-0.900157175,0.999983864,0.011384411,-,-,-,658.2564833,0.296964106,0.296964103,0.75364325,0.998435932,0.998435932,118.4040481,0.465081754,0.465081754
16-07-28_36_South8_Leg,0.009851148,-0.064631237,-0.064631238,0.001205745,-0.039065059,-0.039065059,2.27E-07,0.213170255,0.215215566,0.011454304,-0.965942126,-0.965942124,0.005446696,-0.966215202,-0.9662152,0.999979972,0.01267581,-,-,-,658.1706663,0.317668593,0.317668591,0.902383383,0.991180729,0.991180729,118.1411229,0.370083363,0.370083362
16-07-28_36_South9_Leg,0.009656093,-0.207840491,-0.207840491,0.001191751,0.06408261,0.06408261,2.58E-07,0.063855295,0.058662631,0.010861532,-0.797562319,-0.79756232,0.005163231,-0.796697454,-0.796697442,0.999978308,0.013156625,-,-,-,658.0899322,-0.307511939,-0.307511941,1.23073281,0.951181768,0.951181768,118.2353174,0.169145393,0.169145376
16-07-28_36_West1_Leg,0.009444233,0.470296822,0.470296822,0.001670434,0.137214884,0.137214884,2.66E-07,0.152440774,0.16079148,0.010837287,-0.919377586,-0.919377584,0.005153723,-0.917379171,-0.917379176,0.99998481,0.011055718,-,-,-,709.4372425,0.299489262,0.299489255,5.039108242,0.991070975,0.991070975,115.7418785,0.130323654,0.130323652
16-07-28_36_West10_Leg,0.009139407,-0.164552011,-0.164552011,0.001977395,-0.092639872,-0.092639872,2.69E-07,-0.18057981,-0.179605302,0.010212511,-0.265151334,-0.265151352,0.004859001,-0.265953364,-0.265953361,0.999985351,0.010798675,-,-,-,709.2898138,0.252690968,0.252690971,5.313906181,0.938897972,0.938897972,115.927445,0.038397429,0.038397466
16-07-28_36_West2_Leg,0.00797435,-0.091517833,-0.091517833,0.002414624,0.094248272,0.094248272,2.48E-07,-0.056507082,-0.049248077,0.010909011,-0.924454355,-0.924454352,0.005190305,-0.925260127,-0.925260123,0.999982859,0.011599154,-,-,-,709.2231266,0.148310358,0.148310356,4.994295674,0.991101999,0.991101999,115.6779949,-0.246679731,-0.246679737
16-07-28_36_West3_Leg,0.008740547,0.374645742,0.374645742,0.002790797,-0.231110695,-0.231110695,2.32E-07,0.208557442,0.208140799,0.009733647,-0.840097178,-0.84009717,0.004630639,-0.840858052,-0.840858043,0.999986835,0.010358687,-,-,-,709.1862764,-0.368123213,-0.368123213,5.070347145,0.981562609,0.981562609,115.4878185,0.367172754,0.36717275
16-07-28_36_West4_Leg,0.009020914,0.005742513,0.005742513,0.002105352,-0.317874101,-0.317874101,2.85E-07,-0.223636029,-0.21430335,0.010727377,0.925310207,0.925310207,0.005103955,0.925045409,0.925045409,0.999984002,0.011329433,-,-,-,709.1214139,0.052404031,0.052404032,5.068343199,0.990295686,0.990295686,115.7295558,-0.107918165,-0.107918152
16-07-28_36_West5_Leg,0.009156742,0.190811114,0.190811115,0.002243778,-0.172631985,-0.172631985,2.73E-07,-0.312928052,-0.310362863,0.0105307,-0.9827041,-0.982704101,0.005010809,-0.982899964,-0.982899967,0.99998393,0.01125802,-,-,-,709.0680622,0.025652088,0.025652089,5.142414205,0.956535685,0.956535685,115.7267634,0.279889954,0.279889957
16-07-28_36_West6_Leg,0.009377202,-0.079804041,-0.079804042,0.001924788,0.246865302,0.246865302,2.96E-07,-0.088337379,-0.085881929,0.009710339,0.956843589,0.956843591,0.004620332,0.956888384,0.956888386,0.999986441,0.01037014,-,-,-,709.2382708,0.416126498,0.416126494,5.098597547,0.990364474,0.990364474,115.7541505,-0.01912311,-0.019123081
16-07-28_36_West7_Leg,0.008609364,0.315377278,0.315377278,0.002387217,-0.009255843,-0.009255843,2.76E-07,-0.057799757,-0.049230895,0.010564061,-0.754727186,-0.754727182,0.005025588,-0.75402841,-0.754028411,0.999984989,0.011037805,-,-,-,709.2159792,-0.32547043,-0.325470428,5.001988143,0.990820916,0.990820916,115.8279495,-0.414207775,-0.414207796
16-07-28_36_West8_Leg,0.008982221,-0.102837173,-0.102837173,0.002031764,-0.031900008,-0.031900008,1.97E-07,0.190391906,0.193104281,0.010120036,0.765991168,0.765991167,0.004816175,0.766627126,0.766627109,0.99998363,0.011408491,-,-,-,709.1525881,0.022070182,0.022070181,5.105078821,0.952285511,0.952285511,115.8274968,-0.017126464,-0.017126467
16-07-28_36_West9_Leg,0.00926857,-0.093284867,-0.093284868,0.002052653,0.150449689,0.150449689,2.35E-07,0.077507629,0.085192873,0.009353321,0.764147888,0.764147889,0.004450113,0.762863378,0.762863377,0.99998764,0.009863922,-,-,-,709.3059538,0.128960711,0.128960711,5.087386508,0.99072121,0.99072121,115.8223252,0.06930016,0.069300151
16-07-28_45_East1_Leg,0.009742335,0.343058498,0.343058498,0.00383321,0.261560965,0.261560965,3.32E-07,-0.218557781,-0.214517137,0.010325201,0.463120521,0.463120509,0.004773007,0.463040888,0.463040889,0.999985439,0.010878149,-,-,-,655.9085207,-0.153776432,-0.153776432,3.485741587,0.991396241,0.991396241,121.6458171,0.311808269,0.311808275
16-07-28_45_East10_Leg,0.01036044,0.180315452,0.180315452,0.004682216,-0.211137422,-0.211137422,2.74E-07,-0.021165732,-0.020585159,0.010378736,0.882902655,0.882902654,0.004799469,0.882428286,0.882428287,0.999986318,0.010477274,-,-,-,655.7611937,0.233354725,0.233354722,3.750265728,0.982241746,0.982241746,121.7528303,0.075110598,0.075110602
16-07-28_45_East2_Leg,0.009880908,-0.087133897,-0.087133898,0.004471293,0.15447415,0.15447415,2.84E-07,0.091176082,0.085318167,0.011386277,0.972351067,0.972351067,0.00526489,0.972430176,0.972430177,0.999983103,0.011590094,-,-,-,655.9860422,-0.252025248,-0.252025257,3.604048918,0.991101214,0.991101214,121.5228212,0.122550609,0.122550613
16-07-28_45_East3_Leg,0.009802146,0.241172071,0.241172071,0.004237105,-0.093275098,-0.093275098,2.46E-07,0.150818527,0.146770694,0.010111518,0.73670574,0.736705719,0.004674795,0.742774511,0.742774488,0.999986372,0.01054958,-,-,-,655.9621765,-0.29970392,-0.299703929,3.521173703,0.991019502,0.991019502,121.58467,0.213654027,0.213654033
16-07-28_45_East4_Leg,0.010303586,0.302966596,0.302966595,0.004547746,0.079085441,0.079085441,3.40E-07,-0.224875419,-0.219840308,0.009942139,-0.150467535,-0.150467543,0.004596286,-0.165293794,-0.165293782,0.999987164,0.01003822,-,-,-,655.7282157,-0.281567472,-0.281567475,3.171122534,0.999117296,0.999117296,121.6964278,-0.027487571,-0.027487558
16-07-28_45_East5_Leg,0.008226884,-0.062363307,-0.062363306,0.004816521,-0.085054723,-0.085054723,3.78E-07,-0.287162391,-0.280843899,0.011748174,0.8661871,0.866187102,0.005430671,0.865047942,0.865047945,0.999981835,0.011982284,-,-,-,656.0342211,-0.013085393,-0.013085395,3.809834133,0.976543079,0.976543079,121.7181821,-0.312632358,-0.312632353
16-07-28_45_East6_Leg,0.010223973,-0.060843319,-0.06084332,0.004691305,0.005255965,0.005255965,2.59E-07,0.222599048,0.220585086,0.010361815,0.364580013,0.36458004,0.004790295,0.358148283,0.358148302,0.999985149,0.010897238,-,-,-,655.9381351,0.073877176,0.073877175,3.48071165,0.990975619,0.990975619,121.6402165,0.259163423,0.259163437
16-07-28_45_East7_Leg,0.009574537,0.18467659,0.184676589,0.004457092,-0.288987001,-0.288987001,2.81E-07,0.030500468,0.025621796,0.01037994,0.844435881,0.84443588,0.004799306,0.845675742,0.845675741,0.999985986,0.010649077,-,-,-,655.8720878,-0.195938834,-0.195938831,3.466921642,0.989778939,0.989778939,121.8231748,0.243145617,0.243145609
16-07-28_45_East8_Leg,0.009899392,-0.101862159,-0.101862159,0.004084311,0.061665026,0.061665026,2.33E-07,0.252894084,0.256106029,0.010455475,0.851162622,0.851162626,0.004833132,0.851223293,0.851223294,0.999984689,0.011026157,-,-,-,655.8937929,0.112480403,0.112480403,4.368132326,0.937290392,0.937290392,121.7036818,-0.170239261,-0.170239262
16-07-28_45_East9_Leg,0.009701023,-0.219930618,-0.219930618,0.00421733,-0.032544048,-0.032544048,2.39E-07,-0.076172257,-0.087827531,0.010057397,-0.918741228,-0.918741239,0.00464889,-0.921584348,-0.921584357,0.999985861,0.010668167,-,-,-,655.7940818,-0.434315572,-0.434315574,3.646042208,0.991018362,0.991018362,121.9086931,0.248598139,0.248598143
16-07-28_54_East1_Leg,0.010119548,0.09750884,0.09750884,0.00260556,0.074604388,0.074604388,3.26E-07,-0.064999792,-0.075707436,0.010814053,0.832234638,0.832234645,0.00480043,0.830907369,0.83090736,0.999985136,0.010954506,-,-,-,630.3548186,0.40953163,0.409531631,12.46947369,0.991507051,0.991507051,121.5905844,-0.302105169,-0.302105166
16-07-28_54_East10_Leg,0.0109807,0.069604214,0.069604214,0.002312024,-0.109727976,-0.109727976,3.21E-07,-0.139806806,-0.132211341,0.010587078,0.145741631,0.145741618,0.004699555,0.177409738,0.177409709,0.999985808,0.010662323,-,-,-,630.5100889,-0.344432267,-0.344432268,13.17397218,0.952228017,0.952228017,122.0714183,0.185716749,0.185716765
16-07-28_54_East2_Leg,0.009748283,-0.230750879,-0.230750881,0.001918859,-0.03752076,-0.03752076,3.00E-07,-0.114556943,-0.121016779,0.010826906,0.823128142,0.823128139,0.004805728,0.823625752,0.823625751,0.999985134,0.010935791,-,-,-,630.4498643,-0.410751662,-0.410751654,13.83001323,0.938465714,0.938465714,121.602836,0.010411694,0.010411682
16-07-28_54_East3_Leg,0.010494325,-0.043634894,-0.043634894,0.001517721,0.258162189,0.258162189,2.75E-07,0.181986973,0.188426895,0.01143334,0.441181837,0.441181883,0.005073307,0.44200091,0.442000827,0.999982674,0.011779565,-,-,-,630.3932425,0.137458087,0.137458087,12.55871407,0.992734257,0.992734257,121.5243758,-0.208866429,-0.208866427
16-07-28_54_East4_Leg,0.010371381,-0.090392667,-0.090392667,0.001822817,0.030974949,0.030974949,2.69E-07,0.063145364,0.063429292,0.010011469,-0.755877316,-0.755877319,0.004444362,-0.752136719,-0.752136728,0.99998733,0.010018331,-,-,-,630.4972331,0.505134413,0.505134409,12.48568091,0.990802935,0.990802935,121.812732,0.554348132,0.554348147
16-07-28_54_East5_Leg,0.010175903,0.022141005,0.022141005,0.001881001,-0.344685099,-0.344685099,2.75E-07,0.047925796,0.046208344,0.011638788,0.790977802,0.790977808,0.005165511,0.789342408,0.789342397,0.999982703,0.011832229,-,-,-,630.4305833,-0.202011328,-0.202011326,13.86262113,0.923828513,0.923828513,121.6973712,0.012404488,0.012404459
16-07-28_54_East6_Leg,0.010189711,0.128810894,0.128810894,0.001999307,-0.17365734,-0.17365734,2.77E-07,0.283854967,0.27964111,0.010249156,-0.888665096,-0.88866511,0.004549347,-0.890851845,-0.890851831,0.999986571,0.010372356,-,-,-,630.3320007,0.094380487,0.094380487,13.31123331,0.970511698,0.970511698,121.851037,-0.531126348,-0.531126339
16-07-28_54_East7_Leg,0.010793349,0.543052876,0.543052876,0.002884014,0.345247495,0.345247495,3.00E-07,0.019033552,0.018052273,0.011369319,0.677174137,0.677174138,0.005044675,0.678341713,0.678341712,0.99998304,0.011563305,-,-,-,630.5166059,-0.131485606,-0.131485606,13.84234699,0.925615017,0.925615017,121.9045883,-0.209029107,-0.209029154
16-07-28_54_East8_Leg,0.010629585,-0.040677541,-0.04067754,0.001867884,-0.201434553,-0.201434553,2.56E-07,-0.140292278,-0.147266308,0.01124393,-0.42507899,-0.425079008,0.00499059,-0.424389075,-0.424389093,0.999983779,0.011288041,-,-,-,630.4687704,0.291870156,0.291870149,13.32941725,0.964713864,0.964713864,121.9676861,-0.070282251,-0.070282267
16-07-28_54_East9_Leg,0.010451219,0.1016717,0.1016717,0.001339001,-0.26175297,-0.26175297,3.07E-07,-0.122300485,-0.122054136,0.012824992,0.892211612,0.892211609,0.005691498,0.884881853,0.884881837,0.999979222,0.012814694,-,-,-,630.610493,-0.182396892,-0.182396891,13.15209408,0.952267884,0.952267884,122.0583594,-0.253159226,-0.253159231
16-07-28_54_South1_Leg,0.009834803,-0.018642446,-0.018642446,0.003253521,0.715677884,0.715677884,2.67E-07,-0.071899264,-0.075817215,0.011557492,0.970234379,0.970234378,0.005138649,0.970095196,0.970095199,0.999980819,0.012440949,-,-,-,642.9694287,-0.087789679,-0.087789679,1.914933295,0.954507417,0.954507417,117.3992259,0.079889231,0.07988921
16-07-28_54_South10_Leg,0.010790923,0.028312361,0.028312361,0.003878894,-0.131405889,-0.131405889,2.49E-07,0.085905085,0.07801081,0.012411061,-0.899170763,-0.899170782,0.005514458,-0.897335254,-0.897335272,0.999980456,0.012458701,-,-,-,643.2141952,0.035466517,0.03546652,0.860521662,0.999677449,0.999677449,117.4600219,-0.380886563,-0.380886571
16-07-28_54_South2_Leg,0.010348344,-0.202526553,-0.202526553,0.003131175,0.307938231,0.307938231,2.65E-07,0.016894043,0.014161533,0.011276035,0.813873113,0.813873113,0.005011023,0.814859922,0.814859916,0.999982479,0.011777135,-,-,-,643.052109,0.127195888,0.127195888,1.69549411,0.951869257,0.951869257,117.2475936,0.422367518,0.422367515
16-07-28_54_South3_Leg,0.011096849,0.021467255,0.021467255,0.002895162,0.176431243,0.176431243,2.85E-07,-0.123737765,-0.12029172,0.011549737,0.967193023,0.967193021,0.005132527,0.967020866,0.967020866,0.999982043,0.011979283,-,-,-,643.0761072,-0.249468282,-0.249468282,1.138229481,0.991015539,0.991015539,117.241169,-0.240401103,-0.240401104
16-07-28_54_South4_Leg,0.010300991,0.256250015,0.256250016,0.003455141,0.083726525,0.083726525,2.90E-07,-0.15988046,-0.155704704,0.011246549,-0.849056231,-0.849056229,0.004998383,-0.849116997,-0.849117014,0.999983612,0.011476535,-,-,-,643.3925777,-0.084943049,-0.084943047,1.855647852,0.950654712,0.950654712,117.3449737,0.391703361,0.391703363
16-07-28_54_South5_Leg,0.010666343,0.059894793,0.059894793,0.00368238,-0.075053318,-0.075053318,2.71E-07,0.18252919,0.182511,0.011126087,-0.820937636,-0.820937663,0.004943552,-0.825115856,-0.825115909,0.99998422,0.011202126,-,-,-,643.3729316,-0.398572018,-0.398572025,1.956533167,0.921066459,0.921066459,117.4368012,0.715060142,0.715060144
16-07-28_54_South6_Leg,0.009164464,0.044734571,0.044734571,0.004648473,0.223191588,0.223191588,2.88E-07,-0.103204422,-0.095290821,0.01401722,0.313088361,0.313088353,0.006227016,0.296515499,0.296515491,0.999974656,0.014297214,-,-,-,643.1293812,-0.232369557,-0.232369558,1.185477645,0.991068252,0.991068252,117.5033113,-0.045447873,-0.045447872
16-07-28_54_South7_Leg,0.011133812,0.108105361,0.108105361,0.003512473,0.186324054,0.186324054,1.92E-07,0.192397478,0.1854453,0.011970595,-0.053408471,-0.053408517,0.005317902,-0.05254768,-0.052547603,0.999981758,0.01196038,-,-,-,643.2246796,-0.327706489,-0.327706494,1.82478056,0.927025176,0.927025176,117.4901584,-0.308454161,-0.308454172
16-07-28_54_South8_Leg,0.01062533,0.189274252,0.189274253,0.003467117,0.217734193,0.217734193,2.48E-07,-0.056642545,-0.071527709,0.011790293,-0.273680095,-0.273680091,0.005240278,-0.279001775,-0.279001745,0.999981757,0.012154155,-,-,-,643.2696413,0.142970861,0.142970861,0.942729227,0.995983779,0.995983779,117.3220815,-0.284380208,-0.284380256
16-07-28_54_South9_Leg,0.010890725,-0.324960322,-0.324960322,0.003548304,-0.174353715,-0.174353715,2.35E-07,0.072065586,0.078866043,0.012074524,0.383004104,0.383004099,0.005367341,0.391440635,0.391440654,0.999979357,0.01279013,-,-,-,643.2506806,-0.024975644,-0.024975643,1.193118963,0.991480328,0.991480328,117.3754646,0.161818785,0.161818783
16-07-28_54_West1_Leg,0.010196731,0.156707379,0.156707378,0.001979154,-0.256543501,-0.256543501,2.89E-07,-0.296929991,-0.303401212,0.011155039,0.733122668,0.73312267,0.004959139,0.734196476,0.734196481,0.999983862,0.011393367,-,-,-,661.6827747,-0.3131265,-0.313126498,98.38458661,0.990342356,0.990342356,114.9530723,-0.032208027,-0.032208041
16-07-28_54_West10_Leg,0.010375813,0.0952899,0.0952899,0.001895728,-0.014482373,-0.014482373,2.83E-07,-0.138256663,-0.138862683,0.010653192,0.153964724,0.153964695,0.004734231,0.191899985,0.19190002,0.999985751,0.010763613,-,-,-,661.8750081,0.032013971,0.032013971,99.21083015,0.956854006,0.956854006,114.8508209,-0.191076651,-0.191076625
16-07-28_54_West2_Leg,0.009838088,-0.058073679,-0.058073678,0.00159276,0.104061625,0.104061625,2.84E-07,-0.077343088,-0.089642146,0.011397315,-0.640753576,-0.640753586,0.00506648,-0.657937909,-0.657937887,0.999983379,0.011470255,-,-,-,661.9168155,0.211749222,0.211749214,97.35905755,0.952693818,0.952693818,115.121661,-0.013932558,-0.013932574
16-07-28_54_West3_Leg,0.010055337,-0.127715705,-0.127715706,0.001624475,-0.083091395,-0.083091395,2.92E-07,0.043144398,0.041019449,0.010703506,0.542392062,0.542392062,0.00475568,0.549015844,0.549015844,0.999985487,0.0107239,-,-,-,661.8379526,0.169811972,0.169811974,98.38427579,0.991356002,0.991356002,114.8562156,0.248776158,0.248776175
16-07-28_54_West4_Leg,0.010212544,0.237869292,0.237869292,0.001458107,0.008253605,0.008253605,2.86E-07,0.010705069,0.016150111,0.012451781,-0.905699094,-0.905699089,0.00553608,-0.906167807,-0.906167804,0.999979995,0.012581958,-,-,-,661.9028227,0.065895773,0.065895773,97.80603423,0.98184869,0.98184869,115.1375202,-0.022310925,-0.022310935
16-07-28_54_West5_Leg,0.009936075,-0.056134738,-0.056134738,0.001704976,-0.120834302,-0.120834302,2.61E-07,0.353408931,0.355463747,0.010780078,0.393440978,0.393440998,0.004793235,0.400710026,0.400709986,0.999985314,0.010954506,-,-,-,661.9500061,0.072104094,0.072104092,99.9748232,0.884048352,0.884048352,114.908541,0.018843829,0.01884385
16-07-28_54_West6_Leg,0.01003606,-0.244876731,-0.244876731,0.002143069,-0.402095921,-0.402095921,2.99E-07,0.136306982,0.137404675,0.011082573,-0.425510572,-0.425510567,0.004926164,-0.419569204,-0.419569211,0.999984502,0.011097808,-,-,-,661.6093191,0.218114189,0.218114189,98.54133228,0.990119715,0.990119715,114.9361652,0.128307046,0.128307061
