-,-,CMManagerAcc,-,-,CMManagerDevMotAcc,-,-,CMManagerDevMotAccGrav,-,-,Attitdue,-,-,-,AttitudeQuaternion,-,-,-,AttitudeRotationMatrix,-,-,CLManager,-,-,CMManagerDevMotMag,-,-,CMManagerMag,
16-07-26_54_North1_Leg,0.00945128279889,0.133279955093,0.133279954878,0.00174370921842,-0.526811611614,-0.526811611614,2.36120675702e-07,0.1310108526,0.129390790229,0.0085134999781,-0.0115675331869,-0.0115675447939,0.492103267439,-0.0981943806186,-0.0981943890396,0.999987469788,0.00993198192424,0.695246322144,-0.087641510817,-0.0876414963757,681.681385063,-0.217499953739,-0.217499955003,4.80061523487,0.994012766872,0.994012766872,120.916930997,-0.343164014015,-0.343163999416
16-07-26_54_North10_Leg,0.00981089760439,-0.156157876244,-0.156157875066,0.00109791177055,0.132192326911,0.132192326911,3.15797176572e-07,-0.279105406405,-0.276685785546,0.00901824672392,0.986650424352,0.986650426111,0.521659256521,0.985265253603,0.985265253693,0.999985978116,0.0105314719868,0.736921921884,0.985330912687,0.985330913664,681.417146195,-0.310973372867,-0.310973377659,4.89049556213,0.991092188076,0.991092188076,120.518488222,0.101032077924,0.101032072208
16-07-26_54_North2_Leg,0.00954366197387,0.219876685979,0.219876686028,0.00102390624533,-0.234487638185,-0.234487638185,3.16180762143e-07,0.0771797884583,0.0758825236114,0.0090083451875,0.987158985917,0.987158986273,0.520336048478,0.987153616901,0.987153617152,0.999986698657,0.0102100238034,0.735173596513,0.987163712711,0.987163711368,681.663773916,0.0209532554229,0.0209532560319,5.91373350842,0.937154434358,0.937154434358,120.782350985,0.093843843438,0.0938438313167
16-07-26_54_North3_Leg,0.00940796352507,0.07632110654,0.0763211076417,0.000924906136384,0.0789954830026,0.0789954830026,2.92769557218e-07,0.0726404426158,0.0694656263668,0.00951034189582,-0.727654843347,-0.72765482628,0.548275658692,-0.745123544649,-0.745123549145,0.999986640001,0.0103545732434,0.774964284471,-0.744140644405,-0.744140682588,681.449698719,0.106584039555,0.106584039612,5.04350250716,0.983469760554,0.983469760554,120.664561919,0.643173687529,0.643173691679
16-07-26_54_North4_Leg,0.00935254015467,0.504444811889,0.504444811836,0.00131628832242,-0.218221817707,-0.218221817707,2.89543842136e-07,0.00575626374907,0.00612937748377,0.0091813442533,0.324865412226,0.324865384912,0.530440635627,0.332817088444,0.332817075474,0.9999862376,0.0104675343639,0.749469377839,0.333177083283,0.333177055674,681.502081098,-0.0150553462254,-0.0150553443414,4.90511303854,0.990538862621,0.990538862621,120.561180708,0.378852892191,0.37885288843
16-07-26_54_North5_Leg,0.00972785409527,-0.168878165212,-0.168878166462,0.000784622839747,-0.0257118582301,-0.02571185823,2.65397265302e-07,-0.111582931028,-0.117697977267,0.00734405838611,-0.991246906608,-0.991246905587,0.425344093854,-0.991108594781,-0.991108592222,0.999989820326,0.00905503562813,0.600854842357,-0.991086133076,-0.99108613363,681.473852694,-0.461696781553,-0.461696777859,4.87451095124,0.99795939774,0.99795939774,120.390244388,-0.369598711877,-0.36959872268
16-07-26_54_North6_Leg,0.0100459608549,-0.0775187661534,-0.0775187658669,0.000904366396413,0.352688920563,0.352688920563,3.05758462975e-07,-0.054573545736,-0.0575321046806,0.00836168598015,0.556370792908,0.556370786216,0.481990162248,0.557969588696,0.55796958415,0.999989996737,0.00888957146363,0.681408787783,0.55812322286,0.558123228391,681.513237052,-0.237042202511,-0.237042205417,5.01191962974,0.991090331437,0.991090331437,120.479060827,-0.256927245127,-0.256927224177
16-07-26_54_North7_Leg,0.0093198048121,0.330011521747,0.330011521911,0.00131700760586,-0.18488288183,-0.18488288183,2.75306653041e-07,-0.048777898561,-0.0451388888889,0.00710175107826,-0.779654798413,-0.779654821405,0.410752094288,-0.793514273059,-0.793514284513,0.999991316605,0.00832027190234,0.580404892325,-0.793427892665,-0.793427899922,681.484315925,0.261806551484,0.261806551294,5.42667438238,0.953230774545,0.953230774545,120.664696862,-0.102464863895,-0.102464875089
16-07-26_54_North8_Leg,0.00973705689902,0.0323599153381,0.0323599150195,0.000942620045671,0.0839235203054,0.0839235203054,2.41224614688e-07,0.156173046435,0.146437899236,0.00873964772483,-0.929321214382,-0.929321217486,0.505096529407,-0.92964833635,-0.92964834259,0.999987320116,0.00996742609728,0.713603351314,-0.929410350454,-0.92941035074,681.501129081,0.33112502307,0.331125024767,4.78863908049,0.99863097564,0.99863097564,120.582812955,0.159045531222,0.159045524485
16-07-26_54_North9_Leg,0.00982253467578,0.119665243942,0.119665243241,0.00126279908798,-0.293491254598,-0.293491254598,2.09399742585e-07,0.235926642743,0.230693362076,0.00970202070802,-0.411216658897,-0.411216676688,0.559156489339,-0.360220541023,-0.360220537389,0.999986018862,0.0105064920887,0.790328339045,-0.361538005765,-0.361537993259,681.427215955,-0.0596248772888,-0.0596248759288,5.00638757472,0.990647155584,0.990647155584,120.612714776,0.23822082601,0.238220822788
16-07-26_63_North1_Leg,0.00964907600768,0.50011439509,0.500114395409,0.00243339060005,-0.134430539952,-0.134430539952,2.63960811966e-07,-0.0294799803419,-0.0210849749992,0.00909490410123,0.821744341592,0.821744362408,0.513047265386,0.850783628437,0.85078365079,0.999988638699,0.0095044902655,0.726738600525,0.851423349565,0.851423373979,674.651381254,-0.252197248327,-0.252197243986,4.70522819253,0.953478084195,0.953478084195,120.170258716,0.189333525929,0.189333521264
16-07-26_63_North10_Leg,0.00997500261886,0.304151551167,0.304151551173,0.00266099027448,0.198078098335,0.198078098335,2.95859063451e-07,-0.224176235323,-0.225374467928,0.0152767688397,0.92982898357,0.929828985932,0.818239566671,0.928636601928,0.928636600993,0.999940266842,0.0218809023366,1.16547713849,0.928756327772,0.928756324664,674.398630232,0.265592996427,0.265592995063,4.07360742872,0.996443435517,0.996443435517,119.58377765,0.217884746654,0.217884738673
16-07-26_63_North2_Leg,0.00984143661819,0.21763373537,0.217633735532,0.00220080643632,-0.128249426362,-0.128249426362,2.5931878406e-07,0.154548146848,0.152414699258,0.00787210192636,-0.363477377696,-0.363477380738,0.442001931665,-0.465923465315,-0.465923484127,0.999990133302,0.00894430172451,0.626696277455,-0.459433061751,-0.459433074925,674.550458344,0.0447562172348,0.0447562173931,4.79521978974,0.953944685583,0.953944685583,120.037468992,0.323174800423,0.323174797574
16-07-26_63_North3_Leg,0.0093211454475,-0.170099368386,-0.170099367262,0.00236178725488,0.232318654757,0.232318654757,2.85745051668e-07,-0.0432328122283,-0.0486160965272,0.0091087561491,-0.927795826035,-0.927795828447,0.513993599193,-0.925362294172,-0.925362301943,0.999988477217,0.0095002226974,0.728012218626,-0.925572051112,-0.925572057945,674.581164712,-0.00527585329727,-0.00527585028343,4.34801013811,0.991997290825,0.991997290825,119.908677121,-0.106096895664,-0.106096881352
16-07-26_63_North4_Leg,0.00987992533128,0.921425264968,0.921425264972,0.00363178835413,0.384017569526,0.384017569526,2.47899999859e-07,0.0382100911781,0.0387858087596,0.00847823425111,0.260599965374,0.2605999385,0.478315370888,0.265919185006,0.265919126666,0.999990193346,0.00889539088096,0.67740411512,0.262766888849,0.262766850194,674.634376797,-0.00948127344492,-0.0094812745319,5.42523221944,0.926001796363,0.926001796363,119.93849625,0.0603376397598,0.0603376431686
16-07-26_63_North5_Leg,0.00959358964568,-0.174092342851,-0.174092343651,0.00254109832674,0.16931552655,0.16931552655,2.87085305576e-07,-0.0771220722073,-0.076300131896,0.0151870036215,0.786693874551,0.786693860385,0.809549207988,0.749070788419,0.749070793752,0.999936848347,0.0225147898995,1.15371048932,0.751613199236,0.751613198873,675.909699371,-0.517271692447,-0.517271693709,4.26270978095,0.999920918866,0.999920918866,120.147155623,0.294595667421,0.29459568338
16-07-26_63_North6_Leg,0.0125582101222,-0.172402036882,-0.172402036883,0.00267626165244,0.127496930884,0.127496930884,2.61298194609e-07,0.149795783741,0.146050832833,0.01653141483,-0.599766557711,-0.599766548257,0.884435348109,-0.586575902597,-0.586575926285,0.999930147263,0.0236040404954,1.25991019002,-0.591803519309,-0.591803523339,674.644603765,-0.292105677006,-0.29210567181,4.8095428398,0.95401709751,0.95401709751,119.813578623,0.42117877823,0.421178773475
16-07-26_63_North7_Leg,0.00993076479888,-0.0661842604115,-0.0661842607859,0.00248856351686,0.0898322233069,0.0898322233069,2.35910148767e-07,0.048194719242,0.0508187892923,0.0158614141443,-0.862125450154,-0.862125425728,0.854177787939,-0.904236593952,-0.904236591268,0.999944864608,0.0210134110605,1.21583595384,-0.90246619965,-0.902466223801,674.297405014,-0.346842564692,-0.346842561903,4.5023171109,0.990111302727,0.990111302727,119.549358577,-0.0609186336087,-0.0609186493562
