-0,-0,Location,-0,-0,CLManager,-0,-0,CMManagerDevMotMag,-0,-0,CMManagerMag,-0,-0,Sound,-0
Transaction,MAE,HAV,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1,MAE,COR,COR1
16-08-07_Corn500H9_Ill,-0,0.8955866076,-0,645.040722581,0.4669178591,0.4669178578,5.297905638,0.9908889812,0.9908889812,4.0893670353,0.2000151696,0.2000151737,-0,-0.0330113337,-0
16-08-10_Car10A1_Ill,-0,1.2703935838,-0,652.620220211,0.2587371555,0.2587371567,9.3967300406,0.9899002667,0.9899002667,12.7858408672,0.3397843231,0.3397843252,-0,0.005570096,-0
16-08-10_Car10A10_Ill,-0,0.0344936953,-0,653.195009738,0.419771674,0.4197716759,9.9465947191,0.9519783324,0.9519783324,13.0485070498,-0.2644946469,-0.264494657,-0,-0.0280383514,-0
16-08-10_Car10A2_Ill,-0,0.6642691388,-0,652.861875122,-0.129340644,-0.1293406407,9.6448565994,0.9907459637,0.9907459637,12.6882113314,-0.1643305506,-0.1643305481,-0,0.0132390665,-0
16-08-10_Car10A3_Ill,-0,0.0386740438,-0,653.007677122,0.0729475886,0.0729475895,9.527024287,0.9906788755,0.9906788755,12.8974456014,-0.369722603,-0.3697225951,-0,0.0052350584,-0
16-08-10_Car10A4_Ill,-0,0.0213571041,-0,652.981280146,0.0182885844,0.0182885838,9.5230757316,0.9956322062,0.9956322062,12.7933113373,-0.1414921364,-0.1414921326,-0,-0.020518474,-0
16-08-10_Car10A5_Ill,-0,0.0215180562,-0,652.958100076,0.0207850602,0.0207850606,9.472810388,0.9904681123,0.9904681123,12.8974241224,-0.4799431648,-0.4799431866,-0,0.0072813363,-0
16-08-10_Car10A6_Ill,-0,0.0230620704,-0,653.137710408,0.0815241651,0.0815241651,9.6293969807,0.9904780952,0.9904780952,13.0639496632,-0.3129792735,-0.3129792938,-0,0.0045452896,-0
16-08-10_Car10A7_Ill,-0,0.0252588113,-0,652.942198173,-0.0799996459,-0.0799996454,9.3066638489,0.9978475781,0.9978475781,12.9801525542,0.0378643752,0.0378643645,-0,0.0787311059,-0
16-08-10_Car10A8_Ill,-0,0.0280214721,-0,653.097909971,-0.2000374482,-0.2000374487,9.5732595139,0.9995701617,0.9995701617,12.8258237666,-0.1730902704,-0.1730903055,-0,-0.0958741843,-0
16-08-10_Car10A9_Ill,-0,0.0311108532,-0,653.123506467,0.2403521547,0.2403521542,9.3640052439,0.9981404595,0.9981404595,12.9872724437,-0.3790388455,-0.3790388774,-0,0.0090198064,-0
16-08-10_Car10C1_Ill,-0,2.1574291878,-0,654.116866048,0.2510563044,0.2510563021,5.2354728941,0.9853901795,0.9853901795,12.3380374427,-0.3295477747,-0.3295477856,-0,0.0430802107,-0
16-08-10_Car10C10_Ill,-0,0.013339453,-0,654.380499605,-0.312569104,-0.3125691014,13.1387757821,0.9999481755,0.9999481755,12.2354097677,-0.5594772567,-0.5594772695,-0,0.0740069176,-0
16-08-10_Car10C2_Ill,-0,0.1665934596,-0,654.286530473,0.0197770728,0.0197770724,14.1061491898,0.9225958515,0.9225958515,12.4586507505,0.4926439512,0.4926439667,-0,0.0500272674,-0
16-08-10_Car10C3_Ill,-0,0.1505220611,-0,654.15734978,-0.3353804265,-0.335380425,13.6322955738,0.9903133647,0.9903133647,12.2234019895,0.2970332908,0.2970332748,-0,0.0055709173,-0
16-08-10_Car10C4_Ill,-0,0.0146855873,-0,654.174682,-0.361340838,-0.3613408418,13.6675137938,0.9542134553,0.9542134553,12.3255788003,-0.1206134314,-0.1206134395,-0,-0.0480298545,-0
16-08-10_Car10C5_Ill,-0,0.015518445,-0,654.290677775,0.0299751875,0.0299751869,13.5189932973,0.9901017099,0.9901017099,12.2646027659,0.3685200376,0.3685200549,-0,-0.1023574204,-0
16-08-10_Car10C6_Ill,-0,0.0420568233,-0,654.119499133,-0.3148698951,-0.3148698938,13.4295195548,0.9907081804,0.9907081804,12.3621905991,0.4695601325,0.4695601039,-0,0.3325942354,-0
16-08-10_Car10C7_Ill,-0,0.0556301156,-0,654.378840669,0.5356230992,0.5356231059,14.4600497354,0.9432780052,0.9432780052,12.378431558,-0.0832179817,-0.0832179806,-0,-0.0428164294,-0
16-08-10_Car10C8_Ill,-0,0.0262466223,-0,654.187129164,0.3269040896,0.3269040906,13.5675694621,0.9848177544,0.9848177544,12.2503464879,0.1372609515,0.1372609492,-0,-0.0165331439,-0
16-08-10_Car10C9_Ill,-0,0.0181247266,-0,654.39958679,0.1312099486,0.1312099475,13.5531025375,0.9908966749,0.9908966749,12.4608046068,-0.351780801,-0.3517808024,-0,0.028148523,-0
16-08-10_Car10D1_Ill,-0,1.5169234611,-0,652.956171995,0.057789521,0.0577895224,10.3769594706,0.9673867414,0.9673867414,11.243425592,0.1119333276,0.111933313,-0,-0.0206870986,-0
16-08-10_Car10D10_Ill,-0,10.6373100277,-0,653.330051338,-0.320921946,-0.3209219437,10.8082226619,0.9534800492,0.9534800492,11.5978065388,-0.5528845701,-0.552884571,-0,0.0007035162,-0
16-08-10_Car10D2_Ill,-0,2.465401374,-0,653.005076505,-0.1262684223,-0.1262684218,10.3383796511,0.990579761,0.990579761,11.0490348628,-0.1770701002,-0.1770701055,-0,0.0018603202,-0
16-08-10_Car10D3_Ill,-0,4.8667799033,-0,652.950881858,-0.3811420127,-0.3811420126,11.085119263,0.9368748042,0.9368748042,11.2920278579,-0.1251003068,-0.1251002821,-0,-0.0043445459,-0
16-08-10_Car10D4_Ill,-0,7.9542966279,-0,652.924603836,-0.3908062636,-0.3908062551,11.0123162076,0.9334621797,0.9334621797,11.3845072895,0.3840423461,0.3840423519,-0,-0.0029793947,-0
16-08-10_Car10D5_Ill,-0,9.4101723333,-0,653.001496454,-0.1624463677,-0.1624463687,11.2330341112,0.9256056556,0.9256056556,11.6286390301,-0.1138364242,-0.1138364225,-0,0.0097382592,-0
16-08-10_Car10D6_Ill,-0,10.0886006051,-0,652.911001,-0.2396377709,-0.2396377725,11.3402175131,0.9136574387,0.9136574387,11.5241002615,-0.2680579937,-0.2680580076,-0,0.0469850377,-0
16-08-10_Car10D7_Ill,-0,10.4026834023,-0,653.094562551,-0.1895323422,-0.1895323407,10.6912459022,0.9520542258,0.9520542258,11.5691993438,-0.2530632189,-0.2530632156,-0,-0.0163995784,-0
16-08-10_Car10D8_Ill,-0,10.5463949676,-0,653.19442335,0.0481650974,0.0481650957,11.9641816282,0.8956012154,0.8956012154,11.6812474286,0.5796816675,0.5796816705,-0,0.0088349591,-0
16-08-10_Car10D9_Ill,-0,10.6104622656,-0,653.138047441,-0.1819195593,-0.1819195589,10.7801953962,0.9532570794,0.9532570794,11.6647101478,-0.2881496854,-0.2881496793,-0,-0.0160751785,-0
16-08-10_Car10E1_Ill,-0,4.7428432401,-0,652.528086496,0.1693521644,0.1693521652,9.5848655383,0.9347179461,0.9347179461,10.6784835701,0.1862481824,0.186248176,-0,0.075005937,-0
16-08-10_Car10E10_Ill,-0,0.8975480791,-0,652.608011189,0.0090440714,0.0090440718,8.7105860181,0.9987247631,0.9987247631,10.2912216468,-0.525572176,-0.5255721867,-0,0.0234357258,-0
16-08-10_Car10E2_Ill,-0,4.2383692721,-0,652.721870235,-0.2334080669,-0.233408071,8.9767322815,0.9965180937,0.9965180937,10.662430593,-0.1556026038,-0.1556026048,-0,-0.0010461752,-0
16-08-10_Car10E3_Ill,-0,2.8860640416,-0,652.59126067,0.0380716286,0.0380716276,9.0909979804,0.9817738849,0.9817738849,10.7302851699,-0.2466165351,-0.2466165055,-0,-0.0241344658,-0
16-08-10_Car10E4_Ill,-0,2.5261241313,-0,652.483426434,0.1602946658,0.1602946656,9.2679805892,0.9898450271,0.9898450271,10.8838124529,-0.0120108614,-0.0120108596,-0,-0.0430233515,-0
16-08-10_Car10E5_Ill,-0,2.4317013695,-0,652.471403054,-0.1806918123,-0.1806918153,8.8213104482,0.9997017176,0.9997017176,10.6369799843,0.3141401804,0.3141401886,-0,-0.0306117111,-0
16-08-10_Car10E6_Ill,-0,2.4074925302,-0,652.579298927,0.4558793533,0.4558793544,8.8812068171,0.99978418,0.99978418,10.5198233751,0.4557315505,0.4557315585,-0,-0.0110799395,-0
16-08-10_Car10E7_Ill,-0,2.4014143446,-0,652.70042562,-0.1184625331,-0.1184625321,8.9783613829,0.9966644161,0.9966644161,10.6078423855,0.1498893306,0.1498893421,-0,-0.0110631298,-0
16-08-10_Car10E8_Ill,-0,1.3722607494,-0,652.507963314,0.1606297651,0.1606297651,8.7155932915,0.9988749936,0.9988749936,10.6700458815,-0.2292238366,-0.2292238479,-0,-0.0145959041,-0
16-08-10_Car10E9_Ill,-0,0.9287110403,-0,652.571581423,-0.1446690583,-0.1446690562,8.6380702265,0.9995850424,0.9995850424,10.6104616482,0.1129588354,0.1129588404,-0,-0.0510103254,-0
16-08-10_Car10F1_Ill,-0,0.8445297399,-0,652.48958773,-0.0236985243,-0.023698525,20.5190944232,0.9904553171,0.9904553171,14.6279688983,-0.0443876399,-0.0443876471,-0,-0.0715449329,-0
16-08-10_Car10F10_Ill,-0,0.0598478974,-0,652.197529747,0.2610197959,0.2610197968,20.6429099431,0.9997690871,0.9997690871,14.1877215746,-0.2142062051,-0.2142062446,-0,-0.0243733727,-0
16-08-10_Car10F2_Ill,-0,2.2035824101,-0,652.423146186,0.2720736328,0.2720736327,20.7784720746,0.9934815182,0.9934815182,14.7092195553,-0.1892784355,-0.1892784579,-0,0.0379746497,-0
16-08-10_Car10F3_Ill,-0,0.0595847199,-0,652.574365675,-0.3642394997,-0.3642394956,21.2026410767,0.9534825503,0.9534825503,14.8800870977,-0.3863150282,-0.3863150497,-0,-0.0019486517,-0
16-08-10_Car10F4_Ill,-0,0.0653327531,-0,652.470716559,0.0025294262,0.0025294261,20.5697673066,0.9993531268,0.9993531268,14.8945024225,0.02656454,0.0265645285,-0,0.0074556172,-0
16-08-10_Car10F5_Ill,-0,0.0644108606,-0,652.601451916,0.0218445474,0.0218445473,20.6313714024,0.9910391622,0.9910391622,14.620255068,0.2767905609,0.2767905712,-0,-0.0062691985,-0
16-08-10_Car10F6_Ill,-0,0.0634924358,-0,652.500459915,-0.0830117194,-0.0830117215,21.7560982823,0.9137030089,0.9137030089,14.6790660157,-0.0444214782,-0.0444214523,-0,0.0036196744,-0
16-08-10_Car10F7_Ill,-0,0.0625591576,-0,652.485100191,0.4229226025,0.4229226025,20.7233181324,0.9905542793,0.9905542793,14.6563711669,0.120772161,0.1207721763,-0,-0.0114209296,-0
16-08-10_Car10F8_Ill,-0,0.0616323532,-0,652.218046381,0.0575187751,0.0575187751,20.7600871642,0.99029325,0.99029325,14.3879007677,0.1574932128,0.1574932033,-0,-0.0270937402,-0
16-08-10_Car10F9_Ill,-0,0.0607142785,-0,652.226646616,-0.4886980966,-0.4886981063,20.6912791026,0.9904284579,0.9904284579,14.2319901774,-0.4830925565,-0.4830925601,-0,-0.0694474041,-0
16-08-10_Tesco100AA1_Ill,-0,0.0094154839,-0,630.108513924,-0.3831070998,-0.3831071046,41.9095859822,0.9397407228,0.9397407228,98.9489428402,0.2960017622,0.296001769,-0,-0.013663864,-0
16-08-10_Tesco100AA10_Ill,-0,0.0058133186,-0,629.647015943,-0.4635605244,-0.4635605244,42.1069059406,0.9533882669,0.9533882669,98.8723574126,-0.0208422025,-0.0208422181,-0,-0.116516569,-0
16-08-10_Tesco100AA2_Ill,-0,0.0426343807,-0,630.197042206,-0.150917991,-0.1509179913,42.5741341859,0.951832278,0.951832278,98.3524856993,0.3031886182,0.3031886224,-0,0.0736386571,-0
16-08-10_Tesco100AA3_Ill,-0,0.0284569222,-0,629.89859337,0.0005769915,0.0005769909,42.2757415108,0.9249115617,0.9249115617,98.5484251498,0.2752538088,0.2752538171,-0,-0.0871473291,-0
16-08-10_Tesco100AA4_Ill,-0,0.0329278711,-0,630.031407132,-0.0559774689,-0.0559774692,41.3923462957,0.9532809098,0.9532809098,98.567152522,0.0452256337,0.0452256387,-0,-0.0365742872,-0
16-08-10_Tesco100AA5_Ill,-0,0.0266738883,-0,629.845962101,0.0535960796,0.0535960784,41.1864709674,0.9894141402,0.9894141402,98.5453793851,-0.511846625,-0.5118466352,-0,-0.0197111807,-0
16-08-10_Tesco100AA6_Ill,-0,0.0074354508,-0,629.840420674,-0.272701881,-0.2727018803,40.7011418385,0.9907294635,0.9907294635,98.3970042356,0.3883554211,0.3883554142,-0,0.0037235421,-0
16-08-10_Tesco100AA7_Ill,-0,0.0236565459,-0,629.620689929,0.2271429018,0.227142909,41.0808183706,0.9932249818,0.9932249818,98.5838030423,0.0751853927,0.0751853901,-0,-0.1440618538,-0
16-08-10_Tesco100AA8_Ill,-0,0.0088934027,-0,629.576619137,-0.0831458839,-0.0831458844,41.1069683135,0.9991892407,0.9991892407,98.6939770017,-0.061195823,-0.0611958206,-0,-0.0594773452,-0
16-08-10_Tesco100AA9_Ill,-0,0.007050449,-0,629.516334606,0.1351073605,0.1351073584,41.2840471885,0.9888175823,0.9888175823,98.8532833475,0.0520499658,0.0520499673,-0,-0.0127379456,-0
16-08-10_Tesco100BB1_Ill,-0,0.0463502087,-0,630.585153722,-0.3164103064,-0.3164103009,40.2053261108,0.996853196,0.996853196,112.027283759,0.3016528549,0.3016528486,-0,0.0592179383,-0
16-08-10_Tesco100BB10_Ill,-0,0.0052298112,-0,629.975281904,0.2540885439,0.2540885445,41.5356395557,0.9846425904,0.9846425904,112.007157113,-0.0583456225,-0.0583456174,-0,-0.0168126795,-0
16-08-10_Tesco100BB2_Ill,-0,0.0336846725,-0,630.473841659,-0.0026419097,-0.002641908,40.6553586538,0.9965989329,0.9965989329,111.973778123,0.0864563262,0.0864563528,-0,-0.0311230349,-0
16-08-10_Tesco100BB3_Ill,-0,0.0286938048,-0,630.103663154,-0.0491945764,-0.0491945806,41.2377653462,0.9540208002,0.9540208002,111.824712627,0.2725047812,0.2725047511,-0,-0.1020531722,-0
16-08-10_Tesco100BB4_Ill,-0,0.0244521637,-0,630.013342914,0.1493073106,0.1493073107,41.103007758,0.9840853304,0.9840853304,111.602868972,0.4769891365,0.4769891387,-0,0.0127030374,-0
16-08-10_Tesco100BB5_Ill,-0,0.0175683309,-0,630.05117699,0.1616572839,0.1616572838,41.332160306,0.9733882944,0.9733882944,111.848888049,0.0354064838,0.0354064515,-0,-0.0001788691,-0
16-08-10_Tesco100BB6_Ill,-0,0.0166281256,-0,630.199933552,0.4074084079,0.407408405,41.9390736817,0.9380260629,0.9380260629,111.89788652,0.2091292466,0.2091292508,-0,-0.0159376745,-0
16-08-10_Tesco100BB7_Ill,-0,0.0016182999,-0,630.027119645,-0.0009236827,-0.0009236828,42.1551205369,0.9307016652,0.9307016652,112.038637777,-0.7594671201,-0.7594671201,-0,0.0924501608,-0
16-08-10_Tesco100BB8_Ill,-0,0.0081132382,-0,629.939352546,-0.0320907291,-0.0320907295,40.378394037,0.9900155266,0.9900155266,112.030800834,-0.0730708761,-0.0730708606,-0,0.0298382161,-0
16-08-10_Tesco100BB9_Ill,-0,0.015575173,-0,630.000187231,-0.0759319738,-0.0759319739,41.4211321992,0.954460782,0.954460782,111.724447564,-0.5315590274,-0.5315590358,-0,-0.1035429572,-0
16-08-10_Tesco25A1_Ill,-0,0.0203062635,-0,630.315750108,0.2305564307,0.2305564308,40.126697111,0.9913563848,0.9913563848,101.299124457,0.078963887,0.0789638858,-0,0.0674940033,-0
16-08-10_Tesco25A10_Ill,-0,0.0344738964,-0,631.871353766,0.0920737831,0.0920737832,38.8869066022,0.9904628394,0.9904628394,98.0962529668,0.3725113959,0.3725113998,-0,0.0123494768,-0
16-08-10_Tesco25A2_Ill,-0,0.0308691987,-0,630.520621164,0.1036212193,0.1036212199,39.9715862609,0.9900683339,0.9900683339,97.9696139876,0.1098288717,0.1098288773,-0,-0.0414564093,-0
16-08-10_Tesco25A3_Ill,-0,0.0215863864,-0,630.622120457,-0.3765722537,-0.376572252,40.0895249119,0.9908255736,0.9908255736,97.8908410873,0.2083696969,0.2083696899,-0,-0.0234971505,-0
16-08-10_Tesco25A4_Ill,-0,0.025151085,-0,630.736406786,0.2088273788,0.2088273813,39.83557377,0.9898676212,0.9898676212,98.0031351564,0.2566094318,0.256609418,-0,-0.0334145603,-0
16-08-10_Tesco25A5_Ill,-0,0.0189894504,-0,630.921292211,-0.1563513839,-0.1563513849,39.8992276276,0.990231329,0.990231329,98.3012749424,0.0021307073,0.002130693,-0,-0.0001010046,-0
16-08-10_Tesco25A6_Ill,-0,0.0187338087,-0,631.157523319,-0.1324506088,-0.1324506068,40.2225113552,0.9878537713,0.9878537713,98.0486835774,-0.2707198476,-0.2707198561,-0,-0.0035035801,-0
16-08-10_Tesco25A7_Ill,-0,0.0291592365,-0,631.086501848,-0.333873696,-0.3338736981,39.905183972,0.9912159955,0.9912159955,98.0146924883,0.4734645026,0.4734645158,-0,-0.0261321599,-0
16-08-10_Tesco25A8_Ill,-0,0.0260441313,-0,631.588396772,0.070996565,0.0709965654,40.2113356143,0.9506756697,0.9506756697,97.8466648968,0.1994274024,0.1994274009,-0,-0.0831040001,-0
16-08-10_Tesco25A9_Ill,-0,0.018759722,-0,631.857016728,-0.1526712405,-0.1526712432,38.8927091183,0.9904942325,0.9904942325,97.9101690932,-0.2927078816,-0.2927078752,-0,-0.096615243,-0
16-08-10_Tesco25B1_Ill,-0,0.0230661766,-0,672.652537501,0.0998840108,0.0998840103,4.7148864739,0.7176609198,0.7176609198,34.664520806,-0.0408503985,-0.0408503895,-0,-0.0303532701,-0
16-08-10_Tesco25B10_Ill,-0,0.0412290554,-0,668.549280246,-0.0325969246,-0.0325969272,5.7531502368,0.9996114432,0.9996114432,33.0151466439,0.4818590042,0.4818590545,-0,0.0195041553,-0
16-08-10_Tesco25B2_Ill,-0,0.0061468752,-0,672.978806234,0.0570740407,0.0570740413,3.7880915821,0.954287846,0.954287846,35.8026664059,-0.2432371579,-0.2432371449,-0,-0.0092501969,-0
16-08-10_Tesco25B3_Ill,-0,0.0300104839,-0,673.044010934,0.4271315076,0.4271315089,3.5679021514,0.9462959285,0.9462959285,36.2122149455,-0.1828971705,-0.1828971406,-0,-0.073617244,-0
16-08-10_Tesco25B4_Ill,-0,0.0329684767,-0,673.30712282,0.2257390126,0.2257390126,4.1505933791,0.8088034888,0.8088034888,36.6577259463,-0.1443178073,-0.1443177887,-0,0.0360784665,-0
16-08-10_Tesco25B5_Ill,-0,0.0296727284,-0,668.100803883,0.2539933726,0.2539933764,4.3497629635,0.9954604541,0.9954604541,32.0918782427,0.1604114803,0.1604114797,-0,-0.037380866,-0
16-08-10_Tesco25B6_Ill,-0,0.0394985228,-0,668.303721536,-0.1683952776,-0.1683952769,6.3942141103,0.9485215039,0.9485215039,32.0645543296,0.1778177952,0.1778177935,-0,-0.09635138,-0
16-08-10_Tesco25B7_Ill,-0,0.021289308,-0,668.242420629,0.4927984377,0.4927984368,6.370617409,0.9916381994,0.9916381994,32.3985385483,-0.0191187272,-0.0191187031,-0,-0.0190565704,-0
16-08-10_Tesco25B8_Ill,-0,0.0310937991,-0,668.44072831,-0.1534594657,-0.15345946,6.1430539312,0.9783612834,0.9783612834,32.6382904372,-0.2415463635,-0.241546393,-0,0.0153483987,-0
16-08-10_Tesco25B9_Ill,-0,0.0329064975,-0,668.742403189,0.1175849773,0.1175849782,6.2955288996,0.9072431633,0.9072431633,32.8367300987,-0.1435659681,-0.1435659778,-0,-0.069645827,-0
16-08-10_Tesco25C1_Ill,-0,0.0310030456,-0,668.985131459,-0.1870830494,-0.1870830491,5.9226414909,0.9993270791,0.9993270791,40.2464509769,0.1517967093,0.1517967234,-0,0.0323834841,-0
16-08-10_Tesco25C10_Ill,-0,0.0276599909,-0,667.159458597,-0.5196944136,-0.5196944187,6.3836871146,0.9239385932,0.9239385932,34.1656545921,0.5948556226,0.5948556243,-0,-0.1559515012,-0
16-08-10_Tesco25C2_Ill,-0,0.0547848394,-0,667.119917025,0.3176736911,0.3176736907,6.1648970494,0.9932221424,0.9932221424,33.4133807134,0.4342392411,0.4342392363,-0,-0.0794543251,-0
16-08-10_Tesco25C3_Ill,-0,0.0375061318,-0,666.920443183,0.2555128163,0.2555128155,6.335877105,0.9615735581,0.9615735581,33.1634328486,-0.0131892993,-0.0131892824,-0,0.0249364283,-0
16-08-10_Tesco25C4_Ill,-0,0.0296064795,-0,666.878426918,-0.227388828,-0.2273888282,6.7861196009,0.9095089985,0.9095089985,33.2691759195,0.3692135303,0.3692135263,-0,0.0728289811,-0
16-08-10_Tesco25C5_Ill,-0,0.0315977475,-0,667.058478527,0.0388123385,0.038812338,5.8598703345,0.9904847667,0.9904847667,33.4559458057,-0.1230108028,-0.1230107978,-0,0.0073513068,-0
16-08-10_Tesco25C6_Ill,-0,0.0219928099,-0,667.029445918,0.2479193462,0.2479193414,5.9368582263,0.9904090084,0.9904090084,33.8616738097,-0.1025125087,-0.1025125069,-0,0.0199728257,-0
16-08-10_Tesco25C7_Ill,-0,0.0242709856,-0,666.969381565,-0.0621974883,-0.0621974904,6.0132025637,0.9900968692,0.9900968692,34.0437166768,-0.3322035026,-0.3322035068,-0,-0.0364876838,-0
16-08-10_Tesco25C8_Ill,-0,0.0276840464,-0,667.114145561,-0.1856989703,-0.1856989692,6.0130308814,0.990220148,0.990220148,34.3600786092,0.0627490534,0.0627490417,-0,0.0653227054,-0
16-08-10_Tesco25C9_Ill,-0,0.0384904108,-0,666.95466071,0.0999388234,0.0999388226,5.9744049068,0.9895901785,0.9895901785,34.3377657627,-0.0204617297,-0.0204617278,-0,-0.0020683353,-0
16-08-10_Tesco25D1_Ill,-0,0.0284588155,-0,667.691944433,0.0431619239,0.0431619239,5.9739827902,0.990395443,0.990395443,41.0175963572,-0.0990321783,-0.0990321765,-0,0.1370064817,-0
16-08-10_Tesco25D10_Ill,-0,0.0220114887,-0,666.837597095,0.1179291824,0.1179291827,5.9503277654,0.9905408817,0.9905408817,34.7602416892,-0.3412121564,-0.3412121462,-0,0.0258014875,-0
16-08-10_Tesco25D2_Ill,-0,0.0253946352,-0,666.930131141,-0.2679846952,-0.2679846938,5.3699554955,0.9980358265,0.9980358265,34.4454193424,-0.4444131108,-0.4444131201,-0,-0.0719687438,-0
16-08-10_Tesco25D3_Ill,-0,0.0281171466,-0,666.861597155,0.1795306228,0.1795306258,6.2316539027,0.9242877279,0.9242877279,34.6505507498,-0.2472397687,-0.2472397596,-0,-0.231378381,-0
16-08-10_Tesco25D4_Ill,-0,0.0261452568,-0,666.853991076,-0.2954982888,-0.2954982845,6.1839227579,0.9526271013,0.9526271013,34.4608421082,0.359083555,0.3590835644,-0,0.087687412,-0
16-08-10_Tesco25D5_Ill,-0,0.040438526,-0,667.003611188,0.1963344726,0.1963344758,6.5430424555,0.9157528456,0.9157528456,34.8394987865,0.4525886251,0.4525886333,-0,0.1771131542,-0
16-08-10_Tesco25D6_Ill,-0,0.0244108914,-0,666.659653049,0.2024534905,0.2024534892,5.9477923173,0.9984868677,0.9984868677,34.7111608833,-0.0457044294,-0.0457043977,-0,-0.0084295882,-0
16-08-10_Tesco25D7_Ill,-0,0.0309113585,-0,666.982644157,0.3410737733,0.3410737705,6.0546936962,0.9907189417,0.9907189417,34.8784389684,0.0239175414,0.0239175705,-0,0.1630849028,-0
16-08-10_Tesco25D8_Ill,-0,0.0278594618,-0,667.655056554,0.1589222887,0.1589222911,5.8444562129,0.9901979562,0.9901979562,35.3674791239,-0.421476006,-0.4214759859,-0,0.0028416193,-0
16-08-10_Tesco25D9_Ill,-0,0.019382484,-0,666.7898702,0.0222644898,0.0222644896,5.9456032874,0.9903616533,0.9903616533,35.0185537013,-0.2816726632,-0.2816726616,-0,0.1161837168,-0
16-08-10_Tesco50A1_Ill,-0,0.0028243561,-0,631.147923457,0.0475244953,0.0475244945,12.6271106725,0.9839868262,0.9839868262,108.00570759,0.5452547876,0.5452547856,-0,0.061407562,-0
16-08-10_Tesco50A10_Ill,-0,0.0266023972,-0,629.725441685,-0.0245701399,-0.0245701408,41.0853193602,0.9974814848,0.9974814848,111.61352983,-0.1634788217,-0.1634788434,-0,-0.0425999205,-0
16-08-10_Tesco50A2_Ill,-0,0.00839308,-0,630.858609254,0.143654776,0.1436547778,40.9121959811,0.9526482929,0.9526482929,107.990267415,-0.5407222728,-0.540722252,-0,-0.0105140417,-0
16-08-10_Tesco50A3_Ill,-0,0.0174497719,-0,629.937380056,-0.1455572017,-0.1455572029,40.6111167654,0.9874604167,0.9874604167,107.96689578,-0.0294635042,-0.0294634947,-0,-0.0139968715,-0
16-08-10_Tesco50A4_Ill,-0,0.0227687819,-0,630.181331759,-0.3008310493,-0.3008310533,41.9896376086,0.9133360138,0.9133360138,112.557100355,0.0505544172,0.0505543967,-0,-0.0261050019,-0
16-08-10_Tesco50A5_Ill,-0,0.0461068713,-0,630.303451881,-0.1072474888,-0.1072474898,42.0675004664,0.9263777748,0.9263777748,112.23231075,-0.3087583437,-0.3087583615,-0,0.0134490394,-0
16-08-10_Tesco50A6_Ill,-0,0.0468480839,-0,630.135367015,0.3324942897,0.3324942905,40.8998833355,0.9860790749,0.9860790749,112.155258757,-0.2091714901,-0.2091715123,-0,-0.0042751685,-0
16-08-10_Tesco50A7_Ill,-0,0.029104076,-0,630.011656638,-0.1673027874,-0.1673027886,40.5401408601,0.9907630244,0.9907630244,112.018766107,-0.4830307418,-0.4830307178,-0,-0.0593724599,-0
16-08-10_Tesco50A8_Ill,-0,0.0031947125,-0,629.58795378,-0.2197220441,-0.2197220425,40.6183359745,0.9906114046,0.9906114046,111.853873358,-0.2156104221,-0.2156104491,-0,0.0025050966,-0
16-08-10_Tesco50A9_Ill,-0,0.0437236643,-0,629.683564548,0.1492610576,0.1492610594,40.9950132917,0.9994517152,0.9994517152,111.765143811,-0.2197344351,-0.2197344294,-0,-0.000976614,-0
16-08-10_Tesco50B1_Ill,-0,0.0140099902,-0,640.042711153,0.0915032883,0.0915032865,32.2660982227,0.9817320511,0.9817320511,92.8439507408,0.4084645118,0.4084645113,-0,0.020968139,-0
16-08-10_Tesco50B10_Ill,-0,0.0245165624,-0,638.692886801,0.136380654,0.1363806541,32.7736472012,0.9905236227,0.9905236227,92.678938174,0.4156447849,0.4156447837,-0,0.0582459384,-0
